Reference,ID,CommonControl,Mainland,Island,Class,Order,Family,Binomial,Species_main,Species_island,guild,Mean_m,Mean_i,sd_m,sd_i,N_m,N_i,RR,var,Long_i,Lat_i,logmass,Island_km2,Dist_near_mainland,NDVI,SDNDVI,tmean,tseas,prec,SPID
O'Connell et al 2019,ES538,CC7,Sulawesi,Wangi-wangi,Birds,Passeriformes,Zosteropidae,Zosterops chloris,Zosterops chloris,Zosterops chloris flavissimus,Omnivore,11.26,9.42,0.615,0.617,105,47,-0.178421534,0.00011969,123.59,-5.3028,1.051538391,2.205745541,1.513896487,0.651014648,-1.649312025,27.59058952,1.744130238,3.260448239,SP7
Joseph Tobias and Patrick Walkden,ES539,CC29,Sudan,Abd-al-Kuri,Birds,Passeriformes,Passerellidae,Passer shelleyi,Passer shelleyi,Passer hemileucus,PlantSeed,16.90454525,16.60333187,0.307904217,0.844739302,4,2,-0.017979145,0.00137721,52.2383,12.1858,1.228003492,2.123851641,1.981370042,0.111168689,-1.982094042,25.0990696,2.093825866,1.767897605,SP22
Joseph Tobias and Patrick Walkden,ES540,CC30,Madagascar,Aldabra,Birds,Gruiformes,Rallidae,Dryolimnas cuvieri,Dryolimnas cuvieri,Dryolimnas cuvieri,Invertebrate,97.02731988,66.01338344,4.457732027,2.846519007,4,4,-0.385135086,0.000992532,46.35,-9.4167,1.986894035,2.111598525,2.613314219,0.538055811,-1.984026075,26.53801537,2.070831174,2.988407317,SP23
Joseph Tobias and Patrick Walkden,ES541,CC31,Argentina,Alejandro Selkirk,Birds,Passeriformes,Furnariidae,Aphrastura spinicauda,Aphrastura spinicauda,Aphrastura masafuerae,Invertebrate,11.44809382,14.0372402,0.376731598,0.778742895,4,3,0.203890575,0.001296627,-80.799,-33.776,1.05873318,1.744292983,2.785330547,0.453970313,-1.989683017,12.70118046,2.38071034,3.018908444,SP24
Joseph Tobias and Patrick Walkden,ES542,CC32,Chile,Alejandro Selkirk,Birds,Passeriformes,Tyrannidae,Anairetes parulus,Anairetes parulus,Anairetes fernandezianus,Invertebrate,6.633571099,9.605309387,0.18273694,0.275223272,5,4,0.37017272,0.000357023,-80.799,-33.776,0.821747388,1.744292983,2.785330547,0.453970313,-1.989683017,12.70118046,2.38071034,3.018908444,SP25
Joseph Tobias and Patrick Walkden,ES543,CC33,Chile,Alejandro Selkirk,Birds,Apodiformes,Trochilidae,Sephanoides sephanoides,Sephanoides sephaniodes,Sephanoides fernandensis,FruiNect,11.60445319,20.26648508,0.096302516,0.485587676,4,4,0.55757962,0.000160739,-80.799,-33.776,1.064624681,1.744292983,2.785330547,0.453970313,-1.989683017,12.70118046,2.38071034,3.018908444,SP26
Joseph Tobias and Patrick Walkden,ES545,CC34,Papua New Guinea,Ambon,Birds,Columbiformes,Columbidae,Ptilinopus viridis,Ptilinopus viridis,Ptilinopus viridis,FruiNect,53.72589471,57.44231306,2.053684426,1.885518732,2,4,0.066886097,0.000999947,128.1172,-3.6381,1.730183657,2.905202029,1.041432165,0.788242773,-1.422620625,26.16283226,1.906086786,3.415430785,SP27
Mees 1969,ES546,CC35,Mainland Australia,Ambrym,Birds,Passeriformes,Zosteropidae,Zosterops lateralis,Zosterops lateralis familiaris,Zosterops lateralis vatensis,Omnivore,11.71830846,15.98134948,0.287896278,0.239311661,45,6,0.31026994,5.08E-05,168.13,-16.244,1.068864926,2.831037486,3.255272746,0.693912207,-1.615443912,24.0275116,1.94740574,3.532142618,SP9
Joseph Tobias and Patrick Walkden,ES548,CC36,Madagascar,Anjouan,Birds,Passeriformes,Nectariniidae,Cinnyris sovimanga,Cinnyris sovimanga,Cinnyris comorensis,Omnivore,7.733907987,8.664460991,0.377263804,0.145579102,4,4,0.11361542,0.00066546,44.443,-12.211,0.888399001,2.627365857,2.594393655,0.748968066,-1.748929197,21.90942383,2.069517308,3.27933609,SP28
Joseph Tobias and Patrick Walkden,ES549,CC37,Botswana,Anjouan ,Birds,Passeriformes,Turdidae,Turdus libonyana,Turdus libonyanus,Turdus bewsheri,Omnivore,56.81251567,48.14432306,1.769947625,1.004573781,2,4,-0.165553418,0.000594138,44.443,-12.211,1.75444402,2.627365857,2.594393655,0.748968066,-1.748929197,21.90942383,2.069517308,3.27933609,SP29
Joseph Tobias and Patrick Walkden,ES550,CC38,Colombia ,Antigua,Birds,Galliformes,Odontophoridae,Colinus cristatus,Colinus cristatus,Colinus cristatus,PlantSeed,39.81507526,37.81840984,1.565520675,0.277073738,4,2,-0.051449599,0.00041335,-61.8,17.0833,1.600047541,2.44870632,2.843233401,0.648280957,-1.677830788,26.50558662,2.01822005,3.040800061,SP30
Foggo et al 1997,ES551,CC39,New Zealand,Antipodes,Birds,Passeriformes,Motacillidae,Anthus novaeseelandiae,Anthus novaeseelandiae novaeseelandiae,Anthus novaeseelandiae steindachneri,Invertebrate,35.03220961,29.49959095,1.571958123,0.945066987,47,8,-0.171891516,0.000171133,178.774,-49.688,1.544467531,1.342422681,2.86415555,0.668457129,-1.86487718,7.961294174,2.421594489,2.907867977,SP31
Joseph Tobias and Patrick Walkden,ES552,CC40,Australia,Aru,Birds,Coraciiformes,Alcedinidae,Dacelo novaeguineae,Dacelo novaeguineae,Dacelo tyro,Invertebrate,281.2062386,110.5452289,6.580029564,0.746927222,4,4,-0.933663597,0.000148295,134.52,-6.164,2.449024951,3.325597753,2.255274918,0.648763965,-1.608243085,27.02039909,1.878993865,3.396822724,SP32
Joseph Tobias and Patrick Walkden,ES553,CC41,Australia,Aru,Birds,Gruiformes,Rallidae,Eulabeornis castaneoventris,Eulabeornis castaneoventris,Eulabeornis castaneoventris,Invertebrate,282.0280162,309.0910721,3.709652232,7.840933609,2,2,0.091629551,0.000408268,134.52,-6.164,2.450292253,3.325597753,2.255274918,0.648763965,-1.608243085,27.02039909,1.878993865,3.396822724,SP33
Joseph Tobias and Patrick Walkden,ES554,CC42,Australia,Aru,Birds,Passeriformes,Acanthizidae,Gerygone palpebrosa,Gerygone palpebrosa,Gerygone palpebrosa,Invertebrate,7.876623213,7.924543998,0.259680634,0.339492059,4,4,0.006065493,0.00073056,134.52,-6.164,0.896340071,3.325597753,2.255274918,0.648763965,-1.608243085,27.02039909,1.878993865,3.396822724,SP34
Joseph Tobias and Patrick Walkden,ES555,CC43,Australia,Aru,Birds,Psittaciformes,Cacatuidae,Probosciger aterrimus,Probosciger aterrimus,Probosciger aterrimus,PlantSeed,993.7875048,819.7448327,33.907666,31.71341103,4,2,-0.192530294,0.001039377,134.52,-6.164,2.997293532,3.325597753,2.255274918,0.648763965,-1.608243085,27.02039909,1.878993865,3.396822724,SP35
Joseph Tobias and Patrick Walkden,ES556,CC44,Papua New Guinea,Aru,Birds,Passeriformes,Paradisaeidae,Cicinnurus regius,Cicinnurus regius,Cicinnurus regius,FruiNect,42.66199609,44.53554656,1.108158516,0.611390901,4,4,0.042979167,0.000215795,134.52,-6.164,1.630041172,3.325597753,2.255274918,0.648763965,-1.608243085,27.02039909,1.878993865,3.396822724,SP36
Joseph Tobias and Patrick Walkden,ES557,CC45,Papua New Guinea,Aru,Birds,Passeriformes,Acanthizidae,Gerygone chrysogaster,Gerygone chrysogaster,Gerygone chrysogaster,Invertebrate,7.639634957,8.868509356,0.122234159,0.253643464,4,4,0.149156906,0.000268497,134.52,-6.164,0.883072607,3.325597753,2.255274918,0.648763965,-1.608243085,27.02039909,1.878993865,3.396822724,SP37
Joseph Tobias and Patrick Walkden,ES558,CC46,Papua New Guinea,Aru,Birds,Columbiformes,Columbidae,Ptilinopus iozonus,Ptilinopus iozonus,Ptilinopus iozonus,FruiNect,67.04872392,57.86407625,1.046789562,1.05370284,4,3,-0.14732283,0.000171471,134.52,-6.164,1.826390517,3.325597753,2.255274918,0.648763965,-1.608243085,27.02039909,1.878993865,3.396822724,SP38
Joseph Tobias and Patrick Walkden,ES559,CC47,Papua New Guinea,Aru ,Birds,Coraciiformes,Alcedinidae,Dacelo gaudichaud,Dacelo gaudichaud,Dacelo gaudichaud,Invertebrate,79.85259664,80.62512707,1.585995419,2.284069692,4,4,0.009627958,0.00029926,134.52,-6.164,1.902289043,3.325597753,2.255274918,0.648763965,-1.608243085,27.02039909,1.878993865,3.396822724,SP39
Foggo et al 1997,ES560,CC39,New Zealand,Auckland,Birds,Passeriformes,Motacillidae,Anthus novaeseelandiae,Anthus novaeseelandiae novaeseelandiae,Anthus novaeseelandiae,Invertebrate,35.03220961,33.82463215,1.571958123,1.612441836,47,16,-0.035078614,0.000184871,166.104,-50.694,1.544467531,2.795880017,2.673021829,0.625528711,-1.815974055,7.361825466,2.239289396,3.190031806,SP31
Joseph Tobias and Patrick Walkden,ES561,CC48,Papua New Guinea,Bacan,Birds,Cuculiformes,Cuculidae,Centropus menbeki,Centropus menbeki,Centropus goliath,VertFishScav,275.4941085,493.5717766,8.281637449,16.75664703,4,4,0.583102049,0.000514063,127.539,-0.608,2.440112316,3.278707883,2.537820354,0.794372705,-1.515313154,26.05613899,1.612899285,3.244173919,SP40
Joseph Tobias and Patrick Walkden,ES562,CC49,Borneo,Basilan,Birds,Passeriformes,Timaliidae,Macronous ptilosus,Macronous ptilosus,Macronous striaticeps,Invertebrate,19.65274865,11.16654971,0.550455689,0.869301958,3,3,-0.565294533,0.002281646,122.05,6.561,1.2934233,3.102262149,1.230474467,0.650976172,-1.533817675,27.02551079,1.591372135,3.252289794,SP41
Joseph Tobias and Patrick Walkden,ES563,CC50,Borneo,Basilan,Birds,Cuculiformes,Cuculidae,Surniculus lugubris,Surniculus lugubris,Surniculus velutinus,Invertebrate,63.29968082,56.81251567,0.377661387,1.061668244,2,2,-0.108123639,0.000192404,122.05,6.561,1.80140152,3.102262149,1.230474467,0.650976172,-1.533817675,27.02551079,1.591372135,3.252289794,SP42
"Ridgway, 1904",ES564,CC51,Mainland USA (Atlantic States),Bermuda Island,Birds,Passeriformes,Vireonidae,Vireo griseus,Vireo noveboracensis noveboracensis,Vireo noveboracensis bermudianus,Invertebrate,12.06883936,10.89339523,0.308425895,0.25977271,31,6,-0.102470208,0.000115846,-64.757,32.3,1.081665507,1.725911632,3.029384184,0.521623584,-1.851099091,22.23025894,2.530036441,3.177969136,SP11
Joseph Tobias and Patrick Walkden,ES565,CC52,Papua New Guinea,Biak,Birds,Coraciiformes,Alcedinidae,Tanysiptera galatea,Tanysiptera galatea,Tanysiptera riedelii,Invertebrate,39.81507526,40.57979709,0.903822419,1.309183983,4,4,0.019024718,0.000389037,135.973,-0.962,1.600047541,3.304705898,2.056908661,0.68957583,-1.617957331,26.58363914,1.408591975,3.44621904,SP43
Joseph Tobias and Patrick Walkden,ES566,CC53,Cameroon,Bioko,Birds,Passeriformes,Nectariniidae,Anthreptes seimundi,Anthreptes seimundi,Anthreptes seimundi,FruiNect,8.314223932,8.919968202,0.349433829,0.157353172,4,4,0.070324607,0.000519395,8.7,3.5,0.919821717,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP44
Joseph Tobias and Patrick Walkden,ES567,CC54,Cameroon,Bioko,Birds,Passeriformes,Cisticolidae,Apalis rufogularis,Apalis rufogularis,Apalis rufogularis,Invertebrate,5.698737775,6.059759694,0.139281547,0.16823978,4,4,0.061425437,0.00034204,8.7,3.5,0.755778674,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP45
Joseph Tobias and Patrick Walkden,ES568,CC55,Cameroon,Bioko,Birds,Strigiformes,Strigidae,Bubo poensis,Bubo poensis,Bubo poensis,Invertebrate,714.1550884,711.8565353,65.68437986,87.40041783,5,2,-0.003223754,0.009229114,8.7,3.5,2.853792535,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP46
Joseph Tobias and Patrick Walkden,ES569,CC56,Cameroon,Bioko,Birds,Passeriformes,Cisticolidae,Camaroptera superciliaris,Camaroptera superciliaris,Camaroptera superciliaris,Invertebrate,6.839777704,7.828877092,0.062651242,0.252044237,5,5,0.135063857,0.000224073,8.7,3.5,0.835041987,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP47
Joseph Tobias and Patrick Walkden,ES570,CC57,Cameroon,Bioko,Birds,Passeriformes,Nectariniidae,Chalcomitra rubescens,Chalcomitra rubescens,Chalcomitra rubescens,FruiNect,15.00443828,14.86389101,0.56196398,0.223517158,4,4,-0.009411193,0.000407218,8.7,3.5,1.176219741,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP48
Joseph Tobias and Patrick Walkden,ES571,CC58,Cameroon,Bioko,Birds,Passeriformes,Nectariniidae,Cinnyris reichenowi,Cinnyris reichenowi,Cinnyris reichenowi,Invertebrate,10.32137906,10.89339523,0.310897887,0.177446455,4,4,0.053939283,0.000293166,8.7,3.5,1.013737728,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP49
Joseph Tobias and Patrick Walkden,ES572,CC59,Cameroon,Bioko,Birds,Passeriformes,Muscicapidae,Cossyphicula roberti,Cossyphicula roberti,Cossyphicula roberti,Invertebrate,15.35929266,14.77044819,0.521361073,0.128481278,4,3,-0.039092235,0.000313276,8.7,3.5,1.186371216,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP50
Joseph Tobias and Patrick Walkden,ES573,CC60,Cameroon,Bioko,Birds,Passeriformes,Pycnonotidae,Criniger calurus,Criniger calurus,Criniger calurus,Invertebrate,29.1621438,30.43963765,0.473968636,0.910093573,4,4,0.042874206,0.000289516,8.7,3.5,1.464819447,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP51
Joseph Tobias and Patrick Walkden,ES574,CC61,Cameroon,Bioko,Birds,Passeriformes,Nectariniidae,Cyanomitra cyanolaema,Cyanomitra cyanolaema,Cyanomitra cyanolaema,Omnivore,16.90454525,16.90454525,0.59141759,1.292956218,4,4,0,0.001768516,8.7,3.5,1.228003492,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP52
Joseph Tobias and Patrick Walkden,ES575,CC62,Cameroon,Bioko,Birds,Passeriformes,Nectariniidae,Cyanomitra olivacea,Cyanomitra olivacea,Cyanomitra olivacea,FruiNect,13.10852702,13.56810596,0.459472006,0.303840938,4,4,0.034458952,0.00043252,8.7,3.5,1.117553894,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP53
Joseph Tobias and Patrick Walkden,ES576,CC63,Cameroon,Bioko,Birds,Passeriformes,Nectariniidae,Cyanomitra oritis,Cyanomitra oritis,Cyanomitra oritis,Omnivore,12.15558135,11.48406358,0.247567848,0.494197536,4,4,-0.056828137,0.000566667,8.7,3.5,1.084775734,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP54
Joseph Tobias and Patrick Walkden,ES577,CC64,Cameroon,Bioko,Birds,Passeriformes,Nectariniidae,Deleornis fraseri,Deleornis fraseri,Deleornis fraseri,Invertebrate,16.30536885,20.60591977,0.385893729,1.09653416,4,4,0.234083972,0.000847974,8.7,3.5,1.212330627,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP55
Joseph Tobias and Patrick Walkden,ES578,CC65,Cameroon,Bioko,Birds,Passeriformes,Platysteiridae,Dyaphorophyia castanea,Dyaphorophyia castanea,Dyaphorophyia castanea,Invertebrate,10.32137906,12.03177852,0.427215342,0.282660678,4,4,0.153333979,0.000566288,8.7,3.5,1.013737728,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP56
Joseph Tobias and Patrick Walkden,ES579,CC66,Cameroon,Bioko,Birds,Passeriformes,Platysteiridae,Dyaphorophyia chalybea,Dyaphorophyia chalybea,Dyaphorophyia chalybea,Invertebrate,7.546056276,7.546056276,0.223036146,0.281471616,4,4,0,0.000566231,8.7,3.5,0.87772004,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP57
Joseph Tobias and Patrick Walkden,ES580,CC67,Cameroon,Bioko,Birds,Passeriformes,Stenostiridae,Elminia albiventris,Elminia albiventris,Elminia albiventris,Invertebrate,12.59490904,12.21776874,0.557210916,0.380439466,4,4,-0.030401342,0.000731713,8.7,3.5,1.100195035,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP58
Joseph Tobias and Patrick Walkden,ES581,CC68,Cameroon,Bioko,Birds,Passeriformes,Cettidae,Hylia prasina,Hylia prasina,Hylia prasina,Invertebrate,15.14578164,14.17304286,0.276919142,0.48155764,4,4,-0.066380283,0.000372182,8.7,3.5,1.180291691,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP59
Joseph Tobias and Patrick Walkden,ES582,CC69,Cameroon,Bioko,Birds,Passeriformes,Sturnidae,Lamprotornis splendidus,Lamprotornis splendidus,Lamprotornis splendidus,FruiNect,122.6291707,140.8294512,6.372741861,2.286102625,4,3,0.138384663,0.000762996,8.7,3.5,2.088593791,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP60
Joseph Tobias and Patrick Walkden,ES583,CC70,Cameroon,Bioko,Birds,Passeriformes,Malaconotidae,Laniarius poensis,Laniarius poensis,Laniarius poensis,Invertebrate,25.13901441,20.77690981,1.147197462,0.590501647,4,4,-0.190578734,0.000722558,8.7,3.5,1.400348247,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP61
Joseph Tobias and Patrick Walkden,ES584,CC71,Cameroon,Bioko,Birds,Passeriformes,Fringillidae,Linurgus olivaceus,Linurgus olivaceus,Linurgus olivaceus,PlantSeed,18.30054563,19.26844106,0.379942124,0.914434491,4,4,0.051537704,0.000670814,8.7,3.5,1.262464038,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP62
Joseph Tobias and Patrick Walkden,ES585,CC72,Cameroon,Bioko,Birds,Passeriformes,Estrildidae,Nigrita canicapilla,Nigrita canicapillus,Nigrita canicapillus,Omnivore,15.57460339,16.60333187,0.887809864,0.137843489,4,4,0.063961791,0.000829587,8.7,3.5,1.192416996,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP63
Joseph Tobias and Patrick Walkden,ES586,CC73,Cameroon,Bioko,Birds,Passeriformes,Estrildidae,Nigrita fusconotus,Nigrita fusconotus,Nigrita fusconotus,Invertebrate,7.269468993,8.954235819,0.118637734,0.251818827,4,3,0.208443448,0.000330218,8.7,3.5,0.861502688,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP64
Joseph Tobias and Patrick Walkden,ES587,CC74,Cameroon,Bioko,Birds,Passeriformes,Estrildidae,Nigrita luteifrons,Nigrita luteifrons,Nigrita luteifrons,Invertebrate,10.89339523,10.77750628,0.233257723,0.106301216,4,4,-0.010695453,0.000138948,8.7,3.5,1.037163261,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP65
Joseph Tobias and Patrick Walkden,ES588,CC75,Cameroon,Bioko,Birds,Passeriformes,Sturnidae,Onychognathus walleri,Onychognathus walleri,Onychognathus walleri,Omnivore,57.44231306,57.75877849,1.696563755,0.86347478,4,4,0.005494153,0.000273954,8.7,3.5,1.75923192,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP66
Joseph Tobias and Patrick Walkden,ES589,CC76,Cameroon,Bioko,Birds,Passeriformes,Pycnonotidae,Phyllastrephus poensis,Phyllastrephus poensis,Phyllastrephus poensis,Invertebrate,24.66120374,23.62935867,0.693089683,1.85254172,4,4,-0.04274136,0.001734105,8.7,3.5,1.392014271,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP67
Joseph Tobias and Patrick Walkden,ES590,CC77,Cameroon,Bioko,Birds,Passeriformes,Ploceidae,Ploceus albinucha,Ploceus albinucha,Ploceus albinucha,Invertebrate,24.75632499,23.13834441,0.911275767,0.168288414,4,3,-0.067589839,0.000356373,8.7,3.5,1.393686175,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP68
Joseph Tobias and Patrick Walkden,ES591,CC78,Cameroon,Bioko,Birds,Passeriformes,Ploceidae,Ploceus bicolor,Ploceus bicolor,Ploceus bicolor,Invertebrate,25.33168417,27.50977379,0.635063012,0.560552096,4,3,0.082485401,0.000295525,8.7,3.5,1.403664065,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP69
Joseph Tobias and Patrick Walkden,ES592,CC79,Cameroon,Bioko,Birds,Passeriformes,Ploceidae,Ploceus cucullatus,Ploceus cucullatus,Ploceus cucullatus,Omnivore,30.65576122,26.50633952,1.30394928,0.540571079,4,4,-0.145436681,0.00055629,8.7,3.5,1.486512105,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP20
Joseph Tobias and Patrick Walkden,ES593,CC80,Cameroon,Bioko,Birds,Passeriformes,Ploceidae,Ploceus melanogaster,Ploceus melanogaster,Ploceus melanogaster,Invertebrate,15.86449268,15.5267926,0.479305259,0.265024982,4,3,-0.021516361,0.000325314,8.7,3.5,1.200426189,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP70
Joseph Tobias and Patrick Walkden,ES594,CC81,Cameroon,Bioko,Birds,Passeriformes,Muscicapidae,Stiphrornis erythrothorax,Stiphrornis erythrothorax,Stiphrornis erythrothorax,Invertebrate,12.59490904,15.43086268,0.879923846,0.295129537,4,4,0.203076886,0.001311676,8.7,3.5,1.100195035,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP71
Joseph Tobias and Patrick Walkden,ES595,CC82,Cameroon,Bioko,Birds,Passeriformes,Turdidae,Stizorhina fraseri,Stizorhina fraseri,Stizorhina fraseri,Invertebrate,38.06461961,33.24583362,0.872240431,1.107988935,4,3,-0.135355777,0.000501504,8.7,3.5,1.580521494,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP72
Joseph Tobias and Patrick Walkden,ES596,CC83,Cameroon,Bioko,Birds,Passeriformes,Zosteropidae,Zosterops senegalensis,Zosterops senegalensis,Zosterops senegalensis,FruiNect,9.338104953,8.817229421,0.541187549,0.46176157,4,4,-0.05739564,0.001525352,8.7,3.5,0.970258751,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP73
Joseph Tobias and Patrick Walkden,ES597,CC84,Gambia,Bioko,Birds,Accipitriformes,Accipitridae,Gypohierax angolensis,Gypohierax angolensis,Gypohierax angolensis,FruiNect,1521.456146,1334.019613,97.105764,21.25081556,2,2,-0.131471217,0.002163647,8.7,3.5,3.182259439,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP74
Joseph Tobias and Patrick Walkden,ES598,CC85,Nigeria,Bioko,Birds,Passeriformes,Pycnonotidae,Bleda notatus,Bleda notatus,Bleda notatus,Invertebrate,30.01014545,32.19446174,0.736612661,1.681226809,4,4,0.070258936,0.000832378,8.7,3.5,1.4772681,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP75
Joseph Tobias and Patrick Walkden,ES599,CC86,Nigeria,Bioko,Birds,Passeriformes,Nectariniidae,Cinnyris chloropygius,Cinnyris chloropygius,Cinnyris chloropygius,Omnivore,6.822214734,6.910301311,0.401915912,0.230296368,4,4,0.012829082,0.001145345,8.7,3.5,0.833925385,3.304705898,1.623259631,0.507468408,-1.416707527,23.47450447,1.916617499,3.400210167,SP76
