IOC3_1_Binomial,SpeciesID,IOC3_1_Order,IOC3_1_Family,IOC3_1_Genus,IOC3_1_Species,Taxonomic_Comments,Extinct_full,Extinct_partial,Marine_full,Marine_partial,Migr_dir_full,Migr_dir_partial,Migr_dir_local,Migr_disp_full,Migr_disp_partial,Migr_disp_local,Migr_altitudinal,Irruptive,Nomad_full,Nomad_partial,Nomad_local,Resid_full,Resid_partial,Unknown,Uncertain,Migratory_status_Comments,Triplechecked,Migratory_status,Migratory_status_2,Migratory_status_3
Acrocephalus_rehsei,7402,PASSERIFORMES,Acrocephalidae,Acrocephalus,rehsei,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,resident,full resident,full resident
Acrocephalus_syrinx,7403,PASSERIFORMES,Acrocephalidae,Acrocephalus,syrinx,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acrocephalus_aequinoctialis,7404,PASSERIFORMES,Acrocephalidae,Acrocephalus,aequinoctialis,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acrocephalus_percernis,7405,PASSERIFORMES,Acrocephalidae,Acrocephalus,percernis,in HBW percernis is race of Acrocephalus_mendanae and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,resident (text on mendanae in HBW),1,resident,full resident,full resident
Acrocephalus_caffer,7406,PASSERIFORMES,Acrocephalidae,Acrocephalus,caffer,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acrocephalus_longirostris,7407,PASSERIFORMES,Acrocephalidae,Acrocephalus,longirostris,"Red List status CR (critically endangered, possibly extinct); considered extinct but since 2000 at least two unconfirmed sightings",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,resident,full resident,extinct
Acrocephalus_musae,7408,PASSERIFORMES,Acrocephalidae,Acrocephalus,musae,extinct (in late 1800s or early 1900s),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,was resident and endemic to Society Islands (text in BirdLife),1,resident,full resident,extinct
Acrocephalus_mendanae,7409,PASSERIFORMES,Acrocephalidae,Acrocephalus,mendanae,in HBW no split into Acrocephalus_mendanae and Acrocephalus_percernis and put in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1,resident,full resident,full resident
Acrocephalus_atyphus,7410,PASSERIFORMES,Acrocephalidae,Acrocephalus,atyphus,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acrocephalus_kerearako,7411,PASSERIFORMES,Acrocephalidae,Acrocephalus,kerearako,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acrocephalus_rimitarae,7412,PASSERIFORMES,Acrocephalidae,Acrocephalus,rimitarae,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acrocephalus_taiti,7413,PASSERIFORMES,Acrocephalidae,Acrocephalus,taiti,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acrocephalus_vaughani,7414,PASSERIFORMES,Acrocephalidae,Acrocephalus,vaughani,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Acrocephalus_bistrigiceps,7415,PASSERIFORMES,Acrocephalidae,Acrocephalus,bistrigiceps,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Acrocephalus_melanopogon,7416,PASSERIFORMES,Acrocephalidae,Acrocephalus,melanopogon,in HBW in family Sylviidae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"sedentary, partially migratory, and migratory",1,directional migratory,partial directional migrant,partial directional migrant
Acrocephalus_paludicola,7417,PASSERIFORMES,Acrocephalidae,Acrocephalus,paludicola,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Acrocephalus_schoenobaenus,7418,PASSERIFORMES,Acrocephalidae,Acrocephalus,schoenobaenus,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Acrocephalus_sorghophilus,7419,PASSERIFORMES,Acrocephalidae,Acrocephalus,sorghophilus,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Acrocephalus_concinens,7420,PASSERIFORMES,Acrocephalidae,Acrocephalus,concinens,in HBW in family Sylviidae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,resident and migratory popltns,1,directional migratory,partial directional migrant,partial directional migrant
Acrocephalus_tangorum,7421,PASSERIFORMES,Acrocephalidae,Acrocephalus,tangorum,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Acrocephalus_orinus,7422,PASSERIFORMES,Acrocephalidae,Acrocephalus,orinus,in HBW in family Sylviidae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"known from only 30 specimen or so, until recently known only from type, seems to be migratory from those few records",1,directional migratory,partial directional migrant,partial directional migrant
Acrocephalus_agricola,7423,PASSERIFORMES,Acrocephalidae,Acrocephalus,agricola,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Acrocephalus_dumetorum,7424,PASSERIFORMES,Acrocephalidae,Acrocephalus,dumetorum,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Acrocephalus_scirpaceus,7425,PASSERIFORMES,Acrocephalidae,Acrocephalus,scirpaceus,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Acrocephalus_baeticatus,7426,PASSERIFORMES,Acrocephalidae,Acrocephalus,baeticatus,in HBW in family Sylviidae,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,"some popltns chiefly migratory, seasonal occurrences described in S and NE, others make only local movements",1,directional migratory,partial directional migrant,partial directional migrant
Acrocephalus_palustris,7427,PASSERIFORMES,Acrocephalidae,Acrocephalus,palustris,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Iduna_aedon,7428,PASSERIFORMES,Acrocephalidae,Iduna,aedon,in HBW Acrocephalus_aedon and in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Iduna_natalensis,7429,PASSERIFORMES,Acrocephalidae,Iduna,natalensis,in HBW Chloropeta_natalensis and in family Sylviidae,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,some post-breeding elevational descent in S,1,resident,full resident,full resident
Iduna_similis,7430,PASSERIFORMES,Acrocephalidae,Iduna,similis,in HBW Chloropeta_similis and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Iduna_caligata,7431,PASSERIFORMES,Acrocephalidae,Iduna,caligata,in HBW Hippolais_caligata and in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Iduna_rama,7432,PASSERIFORMES,Acrocephalidae,Iduna,rama,in HBW Hippolais_rama and in family Sylviidae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"migratory, but occurs year-round in some areas",1,directional migratory,partial directional migrant,partial directional migrant
Iduna_pallida,7433,PASSERIFORMES,Acrocephalidae,Iduna,pallida,in HBW Hippolais_pallida and in family Sylviidae,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,migratory with some resident popltns,1,directional migratory,partial directional migrant,partial directional migrant
Iduna_opaca,7434,PASSERIFORMES,Acrocephalidae,Iduna,opaca,in HBW Hippolais_opaca and in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Calamonastides_gracilirostris,7435,PASSERIFORMES,Acrocephalidae,Calamonastides,gracilirostris,in HBW Chloropeta_gracilirostris and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Hippolais_languida,7436,PASSERIFORMES,Acrocephalidae,Hippolais,languida,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Hippolais_olivetorum,7437,PASSERIFORMES,Acrocephalidae,Hippolais,olivetorum,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Hippolais_polyglotta,7438,PASSERIFORMES,Acrocephalidae,Hippolais,polyglotta,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Hippolais_icterina,7439,PASSERIFORMES,Acrocephalidae,Hippolais,icterina,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_mandelli,7440,PASSERIFORMES,Locustellidae,Locustella,mandelli,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"resident and altitud migrant, descending in winter and reaching plains beyond foothills, N popltns quite long-distance migrants",1,directional migratory,partial directional migrant,partial directional migrant
Locustella_montis,7441,PASSERIFORMES,Locustellidae,Locustella,montis,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Locustella_alishanensis,7442,PASSERIFORMES,Locustellidae,Locustella,alishanensis,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"basically resident, some altitud movement",1,resident,full resident,full resident
Locustella_kashmirensis,7443,PASSERIFORMES,Locustellidae,Locustella,kashmirensis,"in HBW kashmirensis is race of Bradypterus_thoracicus, and in family Sylviidae",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"altitud or short-distance migrant, non-breeding range unclear (text on thoracica in HBW)",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
Locustella_thoracica,7444,PASSERIFORMES,Locustellidae,Locustella,thoracica,"in HBW Bradypterus_thoracicus includes kashmirensis, and in family Sylviidae",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,"altitud or short-distance migrant, descends to foothills S of breeding range",1,directional migratory,partial directional migrant,partial directional migrant
Locustella_davidi,7445,PASSERIFORMES,Locustellidae,Locustella,davidi,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,some unclearity around non-breeding ranges in Himalayas,1,directional migratory,full directional migrant,full directional migrant
Locustella_castanea,7446,PASSERIFORMES,Locustellidae,Locustella,castanea,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Locustella_caudata,7447,PASSERIFORMES,Locustellidae,Locustella,caudata,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Locustella_naevia,7448,PASSERIFORMES,Locustellidae,Locustella,naevia,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_major,7449,PASSERIFORMES,Locustellidae,Locustella,major,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"probably an altitud migrant, but winter quarters unknown, said to move to lower elevations in hills",1,resident,partial resident,partial resident
Locustella_tacsanowskia,7450,PASSERIFORMES,Locustellidae,Locustella,tacsanowskia,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"highly migratory, non-breeding range imperfectly known",1,directional migratory,full directional migrant,full directional migrant
Locustella_luteoventris,7451,PASSERIFORMES,Locustellidae,Locustella,luteoventris,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"generally assumed to be mainly resident, probably mainly an altitud migrant and probably does not reach plains, but non-breeding occurrence in SE China recorded",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
Locustella_fluviatilis,7452,PASSERIFORMES,Locustellidae,Locustella,fluviatilis,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_luscinioides,7453,PASSERIFORMES,Locustellidae,Locustella,luscinioides,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_lanceolata,7454,PASSERIFORMES,Locustellidae,Locustella,lanceolata,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_ochotensis,7455,PASSERIFORMES,Locustellidae,Locustella,ochotensis,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_pleskei,7456,PASSERIFORMES,Locustellidae,Locustella,pleskei,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_certhiola,7457,PASSERIFORMES,Locustellidae,Locustella,certhiola,in HBW in family Sylviidae,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_pryeri,7458,PASSERIFORMES,Locustellidae,Locustella,pryeri,"in HBW Megalurus_pryeri and in family Sylviidae, subfamily Megalurinae",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,partially migratory and strongly migratory popltns,1,directional migratory,partial directional migrant,partial directional migrant
Locustella_fasciolata,7459,PASSERIFORMES,Locustellidae,Locustella,fasciolata,"in HBW includes amnicola, and in family Sylviidae",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,directional migratory,full directional migrant,full directional migrant
Locustella_amnicola,7460,PASSERIFORMES,Locustellidae,Locustella,amnicola,in HBW included in Locustella_fasciolata,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"migratory, non-breeding range poorly established (text on fasciolata in HBW)",1,directional migratory,full directional migrant,full directional migrant
Locustella_seebohmi,7461,PASSERIFORMES,Locustellidae,Locustella,seebohmi,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Locustella_timorensis,7462,PASSERIFORMES,Locustellidae,Locustella,timorensis,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Locustella_accentor,7463,PASSERIFORMES,Locustellidae,Locustella,accentor,in HBW in Bradypterus and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_baboecala,7464,PASSERIFORMES,Locustellidae,Bradypterus,baboecala,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"mainly sedentary, some local movements in winter in S",1,resident,full resident,full resident
Bradypterus_carpalis,7465,PASSERIFORMES,Locustellidae,Bradypterus,carpalis,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_graueri,7466,PASSERIFORMES,Locustellidae,Bradypterus,graueri,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_brunneus,7467,PASSERIFORMES,Locustellidae,Bradypterus,brunneus,in HBW Dromaeocercus_brunneus and in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_sylvaticus,7468,PASSERIFORMES,Locustellidae,Bradypterus,sylvaticus,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_cinnamomeus,7469,PASSERIFORMES,Locustellidae,Bradypterus,cinnamomeus,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_lopezi,7470,PASSERIFORMES,Locustellidae,Bradypterus,lopezi,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_bangwaensis,7471,PASSERIFORMES,Locustellidae,Bradypterus,bangwaensis,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_barratti,7472,PASSERIFORMES,Locustellidae,Bradypterus,barratti,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"altitud migrant, with some short-distance movement from mountains to nearer coast in S",1,dispersive migratory,partial dispersive migrant,partial dispersive migrant
Bradypterus_grandis,7473,PASSERIFORMES,Locustellidae,Bradypterus,grandis,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Bradypterus_alfredi,7474,PASSERIFORMES,Locustellidae,Bradypterus,alfredi,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Elaphrornis_palliseri,7475,PASSERIFORMES,Locustellidae,Elaphrornis,palliseri,in HBW in family Sylviidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,resident,full resident,full resident
Schoenicola_platyurus,7476,PASSERIFORMES,Locustellidae,Schoenicola,platyurus,"in HBW in family Sylviidae, subfamily Megalurinae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,presumed resident,0,resident,full resident,full resident
Schoenicola_brevirostris,7477,PASSERIFORMES,Locustellidae,Schoenicola,brevirostris,"in HBW in family Sylviidae, subfamily Megalurinae",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"resident over most of range, but some seasonal occurrences described in S, particularly elev pattern, detection difficult",1,resident,full resident,full resident
Megalurus_palustris,7478,PASSERIFORMES,Locustellidae,Megalurus,palustris,"in HBW in family Sylviidae, subfamily Megalurinae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,chiefly resident,0,resident,full resident,full resident
Megalurus_mathewsi,7479,PASSERIFORMES,Locustellidae,Megalurus,mathewsi,"in HBW in Cincloramphus and in family Sylviidae, subfamily Megalurinae",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"strongly migratory or nomadic, local breeding number fluctuate from year to year suggesting degree of nomadism, leaves breeding areas in austral winter and disperses over N parts of range, some remain on breeding grounds in S all year",1,directional migratory,partial directional migrant,partial directional migrant
Megalurus_timoriensis,7480,PASSERIFORMES,Locustellidae,Megalurus,timoriensis,"in HBW in family Sylviidae, subfamily Megalurinae",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,"chiefly resident, some popltns in Australia partially migratory or nomadic, esp in S seem to be true seasonal visitors, elusive species",1,resident,partial resident,partial resident
Megalurus_cruralis,7481,PASSERIFORMES,Locustellidae,Megalurus,cruralis,"in HBW in Cincloramphus and in family Sylviidae, subfamily Megalurinae",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"strongly migratory and nomadic, after breeding disperses N and follows nomadic existence moving into areas following rain, leaves S breeding grounds for winter dispersing across much of C Australia",1,directional migratory,partial directional migrant,partial directional migrant
