"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Andrade et al 2015","Portugal","Faial","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,16.6,1.359,1.436,224,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.694,38.576,2.23874843928125,3.22737269957302,"No","Weight","Conspecific","Island rule","Yes",0.696379638671875,0.0254799819946289,17.2478771209717,312.909973144531,1283.52001953125,0.711337841796875,0.0191207077026367,17.2177581787109,315.05712890625,1273.43005371094,0.674122900390625,0.0255696899414063,17.1999168395996,311.203033447266,1269.34216308594,0.696379638671875,-1.57708231453581,17.2478771209717,2.49541940530859,3.10840264691019,NA,17.408,16.6,1.359,1.436
"Andrade et al 2015","Portugal","Flores","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,20.2,1.359,1.53,224,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.201,39.443,2.15173748103852,3.27829643690812,"No","Weight","Conspecific","Island rule","Yes",0.729296142578125,0.0149420852661133,17.1135902404785,319.703582763672,1628,0.579482275390625,0.0268552368164063,17.4783916473389,312.7705078125,1605.14831542969,0.5232927734375,0.0332696807861328,17.4474124908447,312.828796386719,1560.11120605469,0.729296142578125,-1.79745487237937,17.1135902404785,2.5047475032275,3.21165440055318,NA,17.408,20.2,1.359,1.53
"Dietzen et al. 2008b","Morocco","Fuerteventura","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.9888888888889,17.1958333333333,0.983452839326569,1.35597844239202,27,24,17.7,18.3,1,0.9,14,13,16.6,17.9,0.9,1.5,13,11,-14.025,28.412,3.22004006068519,2.0000043429231,"No","Weight","Conspecific","No island rule","Yes",0.147660668945313,0.0128707061767578,19.4365348815918,276.613586425781,147.5,0.0945629943847656,0.00850486831665039,19.98557472229,250.672180175781,124.375625610352,0.0944054870605469,0.00818901596069336,20.0535182952881,246.473892211914,125.77904510498,0.0945629943847656,-2.0220538956053,19.98557472229,2.39910613824,2.09473527826385,NA,17.9888888888889,17.1958333333333,0.983452839326569,1.35597844239202
"Andrade et al 2015","Portugal","Graciosa","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,16.5,1.359,1.281,224,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.014,39.054,1.78168358450735,3.21085363257295,"No","Weight","Conspecific","Island rule","Yes",0.674199951171875,0.0162661026000977,17.3302097320557,306.622161865234,1131.21997070312,0.671722412109375,0.0170388778686523,17.4856777191162,302.567077636719,1098.10998535156,0.671722412109375,0.0170388778686523,17.4856777191162,302.567077636719,1098.10998535156,0.674199951171875,-1.76280568271573,17.3302097320557,2.48660354134662,3.05354706361125,NA,17.408,16.5,1.359,1.281
"Dietzen et al. 2008b","Morocco","Madeira","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.9888888888889,15.0777777777778,0.983452839326569,1.07651701746367,27,18,17.7,18.3,1,0.9,14,13,14.9,15.3,0.6,1.5,10,8,-16.971,32.737,2.90363251608424,2.82736991932489,"No","Weight","Conspecific","No island rule","Yes",0.716113330078125,0.0101615180969238,14.5023717880249,274.945220947266,738.299987792969,0.50289716796875,0.0136454467773438,17.190580368042,251.075653076172,629.002136230469,0.3789080078125,0.0238260116577148,17.455358505249,247.450866699219,611.72412109375,0.716113330078125,-1.95227673225519,14.5023717880249,2.43924617524805,2.86823286124185,NA,17.9888888888889,15.0777777777778,0.983452839326569,1.07651701746367
"Andrade et al 2015","Portugal","Pico","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,17.6,1.359,1.64,224,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.33,38.479,2.64859417407893,3.21484411286133,"No","Weight","Conspecific","Island rule","Yes",0.7473998046875,0.0167020919799805,15.735915184021,328.919403076172,1498.03002929688,0.70473310546875,0.0288296356201172,17.0926818847656,310.467254638672,1307.89880371094,0.674122900390625,0.0255696899414063,17.1999168395996,311.203033447266,1269.34216308594,0.7473998046875,-1.75197540698985,15.735915184021,2.51708949342903,3.17552051925611,NA,17.408,17.6,1.359,1.64
"Andrade et al 2015","Portugal","Santa Maria (Portugal)","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,15.7,1.359,1.112,224,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.095,36.974,1.98855895687862,3.12807633604498,"No","Weight","Conspecific","Island rule","Yes",0.6783623046875,0.0130580963134766,16.9927959442139,302.437957763672,848.400024414062,0.5034189453125,0.0392273773193359,17.430046081543,298.737091064453,793.5,0.5034189453125,0.0392273773193359,17.430046081543,298.737091064453,793.5,0.6783623046875,-1.85207348561264,16.9927959442139,2.4806362967921,2.92860067234204,NA,17.408,15.7,1.359,1.112
"Andrade et al 2015","Portugal","Sao Jorge","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,17.6,1.359,1.361,224,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.03,38.641,2.38689116945243,3.20790379946557,"No","Weight","Conspecific","Island rule","Yes",0.70711650390625,0.0205432159423828,17.054443359375,308.214813232422,1310.38000488281,0.62456025390625,0.0258853637695313,17.2272872924805,309.900024414062,1248.70581054688,0.674122900390625,0.0255696899414063,17.1999168395996,311.203033447266,1269.34216308594,0.70711650390625,-1.66668946530082,17.054443359375,2.48885350768059,3.11739725755789,NA,17.408,17.6,1.359,1.361
"Andrade et al 2015","Portugal","Sao Miguel","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,18.8,1.359,1.953,224,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.476,37.774,2.8719755219997,3.13290008974884,"No","Weight","Conspecific","Island rule","Yes",0.726108837890625,0.00775655746459961,16.7002582550049,297.158660888672,1089.59997558594,0.65966591796875,0.014360546875,16.9734668731689,293.547668457031,1007.37188720703,0.62482978515625,0.0159894714355469,17.0755081176758,296.353149414062,1001.45965576172,0.726108837890625,-2.05766659793864,16.7002582550049,2.47298839258293,3.03726708483771,NA,17.408,18.8,1.359,1.953
"Dietzen et al. 2008b","Portugal","Sao Miguel","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.125,17.7666666666667,1.10808715490124,1.83584676194211,8,21,16.9,17.5,1,1.4,5,3,17.7,17.8,1.6,2,7,14,-25.476,37.774,2.8719755219997,3.13290008974884,"No","Weight","Conspecific","No island rule","Yes",0.726108837890625,0.00775655746459961,16.7002582550049,297.158660888672,1089.59997558594,0.65966591796875,0.014360546875,16.9734668731689,293.547668457031,1007.37188720703,0.62482978515625,0.0159894714355469,17.0755081176758,296.353149414062,1001.45965576172,0.726108837890625,-2.05766659793864,16.7002582550049,2.47298839258293,3.03726708483771,NA,17.125,17.7666666666667,1.10808715490124,1.83584676194211
"Andrade et al 2015","Portugal","Terceira","Birds","Passeriformes","Sylviidae","Sylvia atricapilla","Sylvia atricapilla","Sylvia atricapilla","","Both","Weight",17.408,16.4,1.359,1.199,224,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.204,38.729,2.60250491518737,3.190891996751,"No","Weight","Conspecific","Island rule","Yes",0.73378232421875,0.0189431518554687,17.2844371795654,296.580657958984,1237.25,0.6670130859375,0.0184010940551758,17.5627536773682,295.680755615234,1138.25439453125,0.60129609375,0.0282367309570313,17.4896183013916,297.0703125,1172.24548339844,0.73378232421875,-1.70020620383452,17.2844371795654,2.47214282432018,3.09245746248319,NA,17.408,16.4,1.359,1.199
"Pigot et al. 2020","France","Corsica","Birds","Passeriformes","Sylviidae","Sylvia melanocephala","Sylvia melanocephala","Sylvia melanocephala","Omnivore","Male","Tarsus Length",20.258,20.278,0.548,0.552,4,4,20.2575,NA,0.548475159,NA,4,NA,20.2775,NA,0.551747225,NA,4,NA,9.12,42.1,3.93856975622106,1.90417978339357,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Conspecific","No island rule","Yes",0.56302255859375,0.0209608901977539,7.30105781555176,569.6396484375,927.929992675781,0.627191943359375,0.0109449867248535,12.0827579498291,607.164123535156,802.873596191406,0.5999439453125,0.0134107208251953,13.6546411514282,590.434631347656,807.852294921875,0.627191943359375,-1.92281432857012,12.0827579498291,2.78330610180206,2.90464717566751,NA,20.258,20.278,0.548,0.552
"Pigot et al. 2020","France","Corsica","Birds","Passeriformes","Sylviidae","Sylvia melanocephala","Sylvia melanocephala","Sylvia melanocephala","Omnivore","Male","Wing Length",57.5,59,1,2.582,4,4,57.5,NA,1,NA,4,NA,59,NA,2.581988897,NA,4,NA,9.12,42.1,3.93856975622106,1.90417978339357,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.56302255859375,0.0209608901977539,7.30105781555176,569.6396484375,927.929992675781,0.627191943359375,0.0109449867248535,12.0827579498291,607.164123535156,802.873596191406,0.5999439453125,0.0134107208251953,13.6546411514282,590.434631347656,807.852294921875,0.627191943359375,-1.92281432857012,12.0827579498291,2.78330610180206,2.90464717566751,NA,57.5,59,1,2.582
"Dietzen et al. 2008b","Morocco","Fuerteventura","Birds","Passeriformes","Sylviidae","Sylvia melanocephala","Sylvia melanocephala melanocephala","Sylvia melanocephala leucogastra","","Both","Weight",11.62,11.1,0.779835147414414,0.543445796131807,15,61,11.3,11.9,0.5,0.9,7,8,11.1,11.1,0.5,0.6,33,28,-14.025,28.412,3.22004006068519,2.0000043429231,"No","Weight","Conspecific","No island rule","Yes",0.147660668945313,0.0128707061767578,19.4365348815918,276.613586425781,147.5,0.0945629943847656,0.00850486831665039,19.98557472229,250.672180175781,124.375625610352,0.0944054870605469,0.00818901596069336,20.0535182952881,246.473892211914,125.77904510498,0.0945629943847656,-2.0220538956053,19.98557472229,2.39910613824,2.09473527826385,NA,11.62,11.1,0.779835147414414,0.543445796131807
"Dietzen et al. 2008b","Morocco","Gran Canaria","Birds","Passeriformes","Sylviidae","Sylvia melanocephala","Sylvia melanocephala melanocephala","Sylvia melanocephala leucogastra","","Both","Weight",11.62,11.9090909090909,0.779835147414414,0.751604344658206,15,11,11.3,11.9,0.5,0.9,7,8,11.5,12.4,0.2,0.9,6,5,-15.575,27.958,3.19312459835446,2.32222136279796,"No","Weight","Conspecific","No island rule","Yes",0.4131626953125,0.00967756195068359,14.7095651626587,382.27001953125,350.339996337891,0.23829521484375,0.0174524993896484,18.8258228302002,298.692413330078,228.945831298828,0.218205688476563,0.0170438430786133,19.1393661499023,292.122009277344,216.870620727539,0.23829521484375,-1.73394480036586,18.8258228302002,2.47522419183504,2.35973274019655,NA,11.62,11.9090909090909,0.779835147414414,0.751604344658206
"Cabot and Urdiales 2005","Morocco","Tenerife","Birds","Passeriformes","Sylviidae","Sylvia melanocephala","Sylvia melanocephala melanocephala","Sylvia melanocephala leucogastra","","Both","Wing Length",58.9,56.64,1.19,2.03,29,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.629,28.304,3.30835094858673,2.49831193250005,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Conspecific","No island rule","Yes",0.536215625,0.0111912315368652,14.2515602111816,337.838958740234,389.399993896484,0.359321215820313,0.00996968460083008,17.1494407653809,295.692169189453,322.905914306641,0.34341982421875,0.0119617897033691,17.5257110595703,288.473876953125,321.848571777344,0.359321215820313,-1.95980585903315,17.1494407653809,2.47083982326524,2.50907599957652,NA,58.9,56.64,1.19,2.03
"Pigot et al. 2020","Iran","Cyprus","Birds","Passeriformes","Sylviidae","Sylvia mystacea","Sylvia mystacea","Sylvia melanothorax","Invertebrate","Both","Tarsus Length",17.925,18.075,0.732006375136029,0.842120339989256,4,4,17.4,18.45,0.707106781,0.070710678,2,2,18.05,18.1,0.919238816,1.13137085,2,2,33.254,35.025,3.96614173273903,1.84510424417683,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.30852578125,0.0287902740478516,18.5952625274658,701.378234863281,480,0.324397705078125,0.0278867645263672,19.0325736999512,649.751342773438,403.594787597656,0.3336740234375,0.0289260375976563,19.0880088806152,646.916381835938,407.6171875,0.324397705078125,-1.53930109875927,19.0325736999512,2.81274718568516,2.60594554871405,NA,17.925,18.075,0.732006375136029,0.842120339989256
"Pigot et al. 2020","Iran","Cyprus","Birds","Passeriformes","Sylviidae","Sylvia mystacea","Sylvia mystacea","Sylvia melanothorax","Invertebrate","Both","Wing Length",58.625,57.5,2.01556443680874,2.12132034353687,4,4,58.75,58.5,3.181980515,1.414213562,2,2,58.75,56.25,1.060660172,2.474873734,2,2,33.254,35.025,3.96614173273903,1.84510424417683,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.30852578125,0.0287902740478516,18.5952625274658,701.378234863281,480,0.324397705078125,0.0278867645263672,19.0325736999512,649.751342773438,403.594787597656,0.3336740234375,0.0289260375976563,19.0880088806152,646.916381835938,407.6171875,0.324397705078125,-1.53930109875927,19.0325736999512,2.81274718568516,2.60594554871405,NA,58.625,57.5,2.01556443680874,2.12132034353687
"Pigot et al. 2020","Papua New Guinea","Buru","Birds","Passeriformes","Monarchidae","Symposiachrus guttula","Symposiachrus guttula","Symposiachrus verticalis",NA,"Male","Tarsus Length",16.8,18.8,0.849,0.424,2,2,16.8,NA,0.848528137,NA,2,NA,18.8,NA,0.424264069,NA,2,NA,126.781,-3.392,3.9280474575424,2.66275877579899,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.7944515625,0.017311116027832,24.9624290466309,78.2509231567383,1859.30004882812,0.7637060546875,0.0186796783447266,25.4257068634033,69.4744644165039,1761.59399414062,0.784235595703125,0.0241240112304688,24.9164276123047,73.2636032104492,2019.49243164062,0.7637060546875,-1.70598200418984,25.4257068634033,1.84182520745584,3.24590582097598,NA,16.8,18.8,0.849,0.424
"Pigot et al. 2020","Papua New Guinea","Buru","Birds","Passeriformes","Monarchidae","Symposiachrus guttula","Symposiachrus guttula","Symposiachrus verticalis",NA,"Male","Wing Length",76,87,2.828,1.414,2,2,76,NA,2.828427125,NA,2,NA,87,NA,1.414213562,NA,2,NA,126.781,-3.392,3.9280474575424,2.66275877579899,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.7944515625,0.017311116027832,24.9624290466309,78.2509231567383,1859.30004882812,0.7637060546875,0.0186796783447266,25.4257068634033,69.4744644165039,1761.59399414062,0.784235595703125,0.0241240112304688,24.9164276123047,73.2636032104492,2019.49243164062,0.7637060546875,-1.70598200418984,25.4257068634033,1.84182520745584,3.24590582097598,NA,76,87,2.828,1.414
"Pigot et al. 2020","Papua New Guinea","Duke of York Island","Birds","Passeriformes","Monarchidae","Symposiachrus guttula","Symposiachrus guttula","Symposiachrus verticalis",NA,"Female","Tarsus Length",16.6,18.165,1.131,0.615,2,2,NA,16.6,NA,1.13137085,NA,2,NA,18.165,NA,0.6151829,NA,2,152.46,-4.18,1.71850168886727,1.1271372071915,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.70287744140625,0.00985021362304688,26.8083324432373,30.5714054107666,2301.64990234375,0.7251947265625,0.0143897399902344,26.5179233551025,26.6629009246826,2348.73388671875,0.775475537109375,0.0208656387329102,25.1943492889404,40.4355430603027,2426.37915039062,0.70287744140625,-1.96456171117977,26.8083324432373,1.48531540431689,3.36203926497437,NA,16.6,18.165,1.131,0.615
"Pigot et al. 2020","Papua New Guinea","Duke of York Island","Birds","Passeriformes","Monarchidae","Symposiachrus guttula","Symposiachrus guttula","Symposiachrus verticalis",NA,"Female","Wing Length",75,87,1.414,2.828,2,2,NA,75,NA,1.414213562,NA,2,NA,87,NA,2.828427125,NA,2,152.46,-4.18,1.71850168886727,1.1271372071915,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.70287744140625,0.00985021362304688,26.8083324432373,30.5714054107666,2301.64990234375,0.7251947265625,0.0143897399902344,26.5179233551025,26.6629009246826,2348.73388671875,0.775475537109375,0.0208656387329102,25.1943492889404,40.4355430603027,2426.37915039062,0.70287744140625,-1.96456171117977,26.8083324432373,1.48531540431689,3.36203926497437,NA,75,87,1.414,2.828
"Pigot et al. 2020","Papua New Guinea","New Ireland","Birds","Passeriformes","Monarchidae","Symposiachrus guttula","Symposiachrus guttula","Symposiachrus verticalis",NA,"Male","Tarsus Length",16.365,19.72,0.233,0.735,2,2,16.365,NA,0.233345238,NA,2,NA,19.72,NA,0.735391052,NA,2,NA,152.0999,-3.425,3.8694957374592,2.76342874234588,"No","log10(mass,g) = -1.77769 + 2.48163*log10(tarsus, mm), R2 = 0.69","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.81150126953125,0.0275827697753906,25.2497425079346,45.168643951416,3241.47998046875,0.691871240234375,0.0314135314941406,25.7064609527588,42.4243316650391,3193.43286132812,0.72034140625,0.0265814819335938,26.1651706695557,37.5384788513184,3010.36279296875,0.691871240234375,-1.48927364947179,25.7064609527588,1.62761500935219,3.50425778999104,NA,16.365,19.72,0.233,0.735
"Pigot et al. 2020","Papua New Guinea","New Ireland","Birds","Passeriformes","Monarchidae","Symposiachrus guttula","Symposiachrus guttula","Symposiachrus verticalis",NA,"Male","Wing Length",79,84,1.414,1.414,2,2,79,NA,1.414213562,NA,2,NA,84,NA,1.414213562,NA,2,NA,152.0999,-3.425,3.8694957374592,2.76342874234588,"No","log10(mass,g) = -3.399 + 2.508*log10(wing, mm), R2=0.89","Phylogeny: Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., & Mooers, A. O. (2012). The global diversity of birds in space and time. Nature, 491(7424), 444-448.","No island rule","Yes",0.81150126953125,0.0275827697753906,25.2497425079346,45.168643951416,3241.47998046875,0.691871240234375,0.0314135314941406,25.7064609527588,42.4243316650391,3193.43286132812,0.72034140625,0.0265814819335938,26.1651706695557,37.5384788513184,3010.36279296875,0.691871240234375,-1.48927364947179,25.7064609527588,1.62761500935219,3.50425778999104,NA,79,84,1.414,1.414
