"Reference","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","Diet","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","Mean_m_male","Mean_m_female","sd_m_male","sd_m_female","N_m_male","N_m_female","Mean_i_male","Mean_i_female","sd_i_male","sd_i_female","N_i_male","N_i_female","Long_i","Lat_i","Island_km2","Dist_near_mainland","Archipielago","Allometry","Phylogeny","Data_source_type","Paired","NDVI_0.1","SDNDVI_0.1","tmean_0.1","tseas_0.1","prec_0.1","NDVI_0.5","SDNDVI_0.5","tmean_0.5","tseas_0.5","prec_0.5","NDVI_1","SDNDVI_1","tmean_1","tseas_1","prec_1","NDVI","SDNDVI","tmean","tseas","prec","pseas","Mean_m_pooled","Mean_i_pooled","sd_m_combined","sd_i_combined"
"Millien 2004","Mt Fuji (Honshu)","Hokkaido","Mammals","Rodentia","Muridae","Apodemus argenteus","Apodemus argenteus","Apodemus argenteus","","Unsexed","antero-posterior diameter of the lower incisor",1.025,1.016,0.07,0.07,31,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","ln(BW,g) = Ln(3.19) + 2.58*(ln(Anteposterior incisor,mm), r=  0.93, P < 0.0001, N =51, (Millien-Parra, 2000).","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,1.025,1.016,0.07,0.07
"Millien 2004","Nikko (Honshu)","Hokkaido","Mammals","Rodentia","Muridae","Apodemus argenteus","Apodemus argenteus","Apodemus argenteus","","Unsexed","antero-posterior diameter of the lower incisor",1.047,1.016,0.07,0.07,37,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","ln(BW,g) = Ln(3.19) + 2.58*(ln(Anteposterior incisor,mm), r=  0.93, P < 0.0001, N =51, (Millien-Parra, 2000).","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,1.047,1.016,0.07,0.07
"Millien 2004","Mt Odaigahara (Honshu)","Hokkaido","Mammals","Rodentia","Muridae","Apodemus argenteus","Apodemus argenteus","Apodemus argenteus","","Unsexed","antero-posterior diameter of the lower incisor",1.053,1.016,0.05,0.07,15,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","ln(BW,g) = Ln(3.19) + 2.58*(ln(Anteposterior incisor,mm), r=  0.93, P < 0.0001, N =51, (Millien-Parra, 2000).","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,1.053,1.016,0.05,0.07
"Millien 2004","Mt Goyo (Honshu)","Hokkaido","Mammals","Rodentia","Muridae","Apodemus argenteus","Apodemus argenteus","Apodemus argenteus","","Unsexed","antero-posterior diameter of the lower incisor",1.065,1.016,0.06,0.07,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","ln(BW,g) = Ln(3.19) + 2.58*(ln(Anteposterior incisor,mm), r=  0.93, P < 0.0001, N =51, (Millien-Parra, 2000).","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,1.065,1.016,0.06,0.07
"Millien and Damuth 2004","Kisuki-Cho","Hokkaido","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","","Unsexed","antero-posterior diameter of the lower incisor",1.16,1.43,0.15,0.09,15,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","ln(BW,g) = Ln(3.19) + 2.58*(ln(Anteposterior incisor,mm), r=  0.93, P < 0.0001, N =51, (Millien-Parra, 2000).","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,1.16,1.43,0.15,0.09
"Millien and Damuth 2004","Mount Fuji (Honshu)","Hokkaido","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","","Unsexed","antero-posterior diameter of the lower incisor",1.16,1.43,0.13,0.09,13,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","ln(BW,g) = Ln(3.19) + 2.58*(ln(Anteposterior incisor,mm), r=  0.93, P < 0.0001, N =51, (Millien-Parra, 2000).","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,1.16,1.43,0.13,0.09
"Millien and Damuth 2004","Mount Hayachine (Honshu)","Hokkaido","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","","Unsexed","antero-posterior diameter of the lower incisor",1.2,1.43,0.13,0.09,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","ln(BW,g) = Ln(3.19) + 2.58*(ln(Anteposterior incisor,mm), r=  0.93, P < 0.0001, N =51, (Millien-Parra, 2000).","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,1.2,1.43,0.13,0.09
"Millien and Damuth 2004","Nikko (Honshu)","Hokkaido","Mammals","Rodentia","Muridae","Apodemus speciosus","Apodemus speciosus","Apodemus speciosus","","Unsexed","antero-posterior diameter of the lower incisor",1.28,1.43,0.07,0.09,5,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","ln(BW,g) = Ln(3.19) + 2.58*(ln(Anteposterior incisor,mm), r=  0.93, P < 0.0001, N =51, (Millien-Parra, 2000).","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,1.28,1.43,0.07,0.09
"Kubo and Takatsuki 2015","Honshu","Hokkaido","Mammals","Cetartiodactyla","Cervidae","Cervus nippon","Cervus nippon","Cervus nippon","","Both","Weight",52475.749998075,99903.2362459547,NA,NA,400,309,66193.28859,44332.66932,NA,NA,149,251,126900,83900,NA,NA,115,194,141.934,43.224,4.89493050903342,1.25529663190434,"No","Weight","Conspecific","Island rule","No",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,52475.749998075,99903.2362459547,NA,NA
"Motokawa 2003","Aomori, Fukushima, Kanto, Chubu, and Kyoto (Honshu)","Hokkaido","Mammals","Eulipotyphla","Soricidae","Crocidura dsinezumi","Crocidura dsinezumi","Crocidura dsinezumi","","Unknown","Skull",18.445,19.45,0.53,0.65,165,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","log10(mass,g) = -2.8722  +3.1651*log10(Skull mm), r2 = 0.9801, own model, All species","Conspecific","No island rule","No",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,18.445,19.45,0.53,0.65
"Kim et al. 2015","Mainland Asia (Korea, Russia, China)","Hokkaido","Mammals","Carnivora","Canidae","Nyctereutes procyonoides","Nyctereutes procyonoides","Nyctereutes procyonoides","","Unsexed","CBL",116.266,111.15,4.716,3.22,148,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","log10(mass,kg) = -5.1807 + 2.848*log10(CBL mm), r2 = 0.88, Van Valkenburgh, Carnivora. CANIDS","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,116.266,111.15,4.716,3.22
"Ohdachi et al. 2005","Primorye, Shakalin","Hokkaido","Mammals","Eulipotyphla","Soricidae","Sorex caecutiens","Sorex caecutiens","Sorex caecutiens","","Unknown","Weight",4.526,5.19,0.386,0.71,19,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.934,43.224,4.89493050903342,1.25529663190434,"No","Weight","Conspecific","Island rule","Yes",0.536149462890625,0.0149816787719727,6.21409368515015,1003.00970458984,1159.09997558594,0.45661806640625,0.0121984802246094,6.64829397201538,1000.29229736328,1181.62878417969,0.461188916015625,0.0143379089355469,6.3526086807251,982.328063964844,1221.07202148438,0.461188916015625,-1.81423384505817,6.3526086807251,2.99225655150984,3.08674128033373,NA,4.526,5.19,0.386,0.71
"Hai et al. 2019","Vietnam","Hon Khoai","Mammals","Eulipotyphla","Soricidae","Crocidura fuliginosa","Crocidura dracula","Crocidura dracula","","Unsexed","CBL",24.082,22.82,0.422,0.71,35,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.8307,8.4302,0.602059991327962,1.08994041849863,"No","log10(mass,g) = -4.2577  +4.0475*log10(CBL mm), r2 = 0.9895, own model, Eulipotyphla","Conspecific","No island rule","Yes",0.452747216796875,0.0277154602050781,NA,NA,NA,0.452747216796875,0.0277154602050781,NA,NA,NA,0.46250791015625,0.0277206512451172,27.4194240570068,78.7574234008789,2341.21533203125,0.452747216796875,-1.5418842191556,27.4194240570068,1.89629149947872,3.36944135953695,NA,24.082,22.82,0.422,0.71
"Nguyen et al. 2018","Vietnam","Hon Khoai","Mammals","Rodentia","Sciuridae","Callosciurus caniceps","Callosciurus caniceps","Callosciurus honkhoaiensis","","Both","Weight",314.3,152.666666666667,38.158,3.544,25,3,316.4,312.9,NA,NA,10,15,153,152,NA,NA,2,1,104.8307,8.4302,0.602059991327962,1.08994041849863,"No","Weight","Phylogeny: Nguyen, S. T., Oshida, T., Dang, P. H., Bui, H. T., & Motokawa, M. (2018). A new species of squirrel (Sciuridae: Callosciurus) from an isolated island off the Indochina Peninsula in southern Vietnam. Journal of Mammalogy, 99(4), 813-825.","No island rule","Yes",0.452747216796875,0.0277154602050781,NA,NA,NA,0.452747216796875,0.0277154602050781,NA,NA,NA,0.46250791015625,0.0277206512451172,27.4194240570068,78.7574234008789,2341.21533203125,0.452747216796875,-1.5418842191556,27.4194240570068,1.89629149947872,3.36944135953695,NA,314.3,152.666666666667,38.158,3.544
"Kim et al. 2015","Mainland Asia (Korea, Russia, China)","Honshu","Mammals","Carnivora","Canidae","Nyctereutes procyonoides","Nyctereutes procyonoides","Nyctereutes procyonoides","","Unsexed","CBL",116.266,108.68,4.716,4.05,148,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.027,35.944,5.35785864830179,2.23804861349427,"No","log10(mass,kg) = -5.1807 + 2.848*log10(CBL mm), r2 = 0.88, Van Valkenburgh, Carnivora. CANIDS","Conspecific","Island rule","Yes",0.639822705078125,0.0115183311462402,8.90798282623291,887.128051757812,1347.18994140625,0.623001025390625,0.0116025199890137,7.63358688354492,853.215209960938,1585.62915039062,0.664703369140625,0.00851470413208008,9.9694299697876,809.337646484375,1686.33984375,0.664703369140625,-2.02160471192796,9.9694299697876,2.90812974214736,3.22694510136369,NA,116.266,108.68,4.716,4.05
"Abramov and Puzachenko 2005","Russia","Honshu","Mammals","Carnivora","Mustelidae","Meles leucurus","Meles leucurus","Meles anakuma","","Both","CBL",108.836363636364,104.586666666667,4.09257695678244,3.65163890146143,22,15,109.6,107.2,4.61,2.11,15,7,105.1,104,3.94,3.5,8,7,138.027,35.944,5.35785864830179,2.23804861349427,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Law, C. J., Slater, G. J., & Mehta, R. S. (2018). Lineage diversity and size disparity in Musteloidea: testing patterns of adaptive radiation using molecular and fossil-based methods. Systematic biology, 67(1), 127-144.","No island rule","Yes",0.639822705078125,0.0115183311462402,8.90798282623291,887.128051757812,1347.18994140625,0.623001025390625,0.0116025199890137,7.63358688354492,853.215209960938,1585.62915039062,0.664703369140625,0.00851470413208008,9.9694299697876,809.337646484375,1686.33984375,0.664703369140625,-2.02160471192796,9.9694299697876,2.90812974214736,3.22694510136369,NA,108.836363636364,104.586666666667,4.09257695678244,3.65163890146143
"Redfield 1976","Boundary bay (British Columbia, Canada)","Hornby","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","","Both","Weight",14.8888888888889,23.1171428571429,3.5783949554956,2.77039219546019,18,49,14,16,2.21,4.72,10,8,24.39,21.42,2.51,2.15,28,21,-124.676,49.534,1.45453998496482,1.47423083747207,"No","Weight","Conspecific","Island rule","Yes",0.71100419921875,0.0193671737670898,9.57986259460449,502.074340820312,1227.90002441406,0.701233349609375,0.0302754241943359,9.31420803070068,518.316589355469,1243.65051269531,0.7192736328125,0.0312053466796875,8.40248489379883,530.082885742188,1533.21313476562,0.71100419921875,-1.69106923130981,9.57986259460449,2.70076802674201,3.08916300799991,NA,14.8888888888889,23.1171428571429,3.5783949554956,2.77039219546019
"Goldman and Kellogg 1940","Florida","Hunting","Mammals","Cetartiodactyla","Cervidae","Odocoileus virginianus","Odocoileus virginianus seminolus","Odocoileus virginianus venatorius","","Both","CBL",270.5,244.1,16.263,9.334,2,2,282,259,NA,NA,1,1,250.7,237.5,NA,NA,1,1,-80.4485,32.3632,1.30102999566398,1.3747666702852,"No","log10(mass,g) = -3.177  +3.3747*log10(CBL mm), r2 = 0.9711, own model, All species","Conspecific","No island rule","Yes",0.453317333984375,0.012441902923584,18.9094505310059,651.639282226562,1266.31994628906,0.405015307617188,0.0187867050170898,18.8402214050293,654.656066894531,1265.20336914062,0.614760498046875,0.00840101623535156,18.601188659668,665.302734375,1275.51477050781,0.453317333984375,-1.87153924536613,18.9094505310059,2.81400725663711,3.10254344766618,NA,270.5,244.1,16.263,9.334
"Melton 1982, Marinelli 1989","Vancouver Island","Hurst","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus rubriventer","Peromyscus maniculatus saxamans","","Both","Length",90.4,104.6,4.295,3.5,48,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-127.579,50.836,0.588831725594207,0.602168551378997,"No","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","Island rule","No",0.653207421875,0.0154149185180664,8.72610855102539,386.936309814453,2164.28002929688,0.724061181640625,0.0159038192749023,8.20852756500244,411.979522705078,2500.45971679688,0.730266162109375,0.0219038299560547,8.01703929901123,424.961730957031,2647.72802734375,0.653207421875,-1.78476126872154,8.72610855102539,2.58763948550349,3.3353134520493,NA,90.4,104.6,4.295,3.5
"Delibes 1977","Peninsula ibérica","Ibiza","Mammals","Carnivora","Viverridae","Genetta genetta","Genetta genetta","Genetta genetta isabelae","","Both","CBL",88.65,83.09,2.31,1.57,43,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.419,38.993,2.73319726510657,1.94250906383935,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","No island rule","Yes",0.456714794921875,0.010216089630127,17.2811737060547,543.920532226562,446.350006103516,0.417877294921875,0.012314331817627,17.5234851837158,537.661560058594,422.635467529297,0.421283349609375,0.0217840423583984,17.5244789123535,537.295776367188,425.027862548828,0.456714794921875,-1.95015852882517,17.2811737060547,2.73553545312367,2.64967554504855,NA,88.65,83.09,2.31,1.57
"Camps 2017, Delibes 1977","Spain (Colserollal","Ibiza","Mammals","Carnivora","Viverridae","Genetta genetta","Genetta genetta","Genetta genetta isabelae","","Both","Weight",1743,1213.33333333333,207.005520975373,56.8624070283241,15,3,1908,1633,150,164,6,9,1190,1260,56.56854249,0,2,1,1.419,38.993,2.73319726510657,1.94250906383935,"No","Weight","Conspecific","No island rule","Yes",0.456714794921875,0.010216089630127,17.2811737060547,543.920532226562,446.350006103516,0.417877294921875,0.012314331817627,17.5234851837158,537.661560058594,422.635467529297,0.421283349609375,0.0217840423583984,17.5244789123535,537.295776367188,425.027862548828,0.456714794921875,-1.95015852882517,17.2811737060547,2.73553545312367,2.64967554504855,NA,1743,1213.33333333333,207.005520975373,56.8624070283241
"Delibes and Amore 1986","Europe","Ibiza","Mammals","Carnivora","Mustelidae","Martes foina","Martes foina","Martes foina","","Both","CBL",79.39,77.64,NA,2.4,117,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.419,38.993,2.73319726510657,1.94250906383935,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","No island rule","Yes",0.456714794921875,0.010216089630127,17.2811737060547,543.920532226562,446.350006103516,0.417877294921875,0.012314331817627,17.5234851837158,537.661560058594,422.635467529297,0.421283349609375,0.0217840423583984,17.5244789123535,537.295776367188,425.027862548828,0.456714794921875,-1.95015852882517,17.2811737060547,2.73553545312367,2.64967554504855,NA,79.39,77.64,NA,2.4
"Meiri et al 2006","Kyushu","Iki","Mammals","Carnivora","Mustelidae","Mustela sibirica","Mustela sibirica","Mustela sibirica","","Male","CBL",59.08,58.16,6.008,NA,5,3,59.08,NA,6.01,NA,5,NA,58.16,NA,NA,NA,3,NA,129.714,33.785,2.13033376849501,1.31177504563574,"No","log10(mass,g) = -4.2989  +3.9723*log10(CBL mm), r2 = 0.9539, own model, Mustelidae, Herpestidae, Viverridae","Conspecific","Island rule","Yes",0.6331015625,0.0112954360961914,16.3300609588623,749.338012695312,1609,0.6213232421875,0.0223761520385742,16.1910781860352,726.800415039062,1668.10815429688,0.651091748046875,0.0213400985717773,15.9314565658569,732.009338378906,1909.11059570312,0.6331015625,-1.91025606303663,16.3300609588623,2.87467776420771,3.20655604409903,NA,59.08,58.16,6.008,NA
"Forsman et al. 2011","Sweden (Granskar and Uppsala)","Inre Hamnskar","Mammals","Rodentia","Cricetidae","Microtus agrestis","Microtus agrestis","Microtus agrestis","","Both","Length",111.11,115,7.786,11.9,73,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.316,59.732,-1.60205999132796,1.1271372071915,"Yes","Rodentia: log10(BM,g) = -4.1004 +2.821*log10(length, mm) (r2 = 0.9352)","Conspecific","Island rule","Yes",0.0347831329345703,0,6.22485399246216,651.387634277344,524.200012207031,0.392681909179688,0.0381850280761719,6.10166358947754,657.132263183594,532.564514160156,0.36769814453125,0.0461772705078125,6.18728399276733,655.307739257812,520.840942382812,0.0347831329345703,-3,6.22485399246216,2.81383950980747,2.71949702672399,NA,111.11,115,7.786,11.9
