"Reference","ID","CommonControl","Mainland","Island","Class","Order","Family","Binomial","Species_main","Species_island","guild","Sex","Measure","Mean_m","Mean_i","sd_m","sd_i","N_m","N_i","RR","var","Long_i","Lat_i","logmass","Island_km2","Dist_near_mainland","NDVI","SDNDVI","tmean","tseas","prec","Archipielago","Phylogeny","Data_source_type"
"Meiri et al 2006","ES888","CC409","Jutland","Sjaelland","Mammals","Carnivora","Mustelidae","Martes martes","Martes martes","Martes martes","Carn","Male","CBL",2085.22974737713,2154.75276970673,29.6076274297316,25.848196246311,7,8,0.0327969531716244,4.67882863558489e-05,11.781,55.511,3.31915391183794,3.84701709793535,1.62325963061961,0.558803662109375,-1.3743139075983,8.40595626831055,2.80647687771835,2.77595599324367,"No","Conspecific","Island rule"
"Meiri et al 2006","ES889","CC202","Jutland","Sjaelland","Mammals","Carnivora","Mustelidae","Meles meles","Meles meles","Meles meles","Omn","Both","CBL",10864.2612542596,11324.5334415907,310.214113526251,338.731176416641,108,31,0.0414928550784232,3.64099419180768e-05,11.781,55.511,4.03600020059614,3.84701709793535,1.62325963061961,0.558803662109375,-1.3743139075983,8.40595626831055,2.80647687771835,2.77595599324367,"No","Conspecific","Island rule"
"Meiri et al 2006","ES890","CC203","Jutland","Sjaelland","Mammals","Carnivora","Mustelidae","Mustela erminea","Mustela erminea","Mustela erminea","Carn","Both","CBL",164.510005872628,165.364435323454,9.49968578239344,10.2178603754953,14,39,0.00518034291175801,0.000336077670617505,11.781,55.511,2.21619231786724,3.84701709793535,1.62325963061961,0.558803662109375,-1.3743139075983,8.40595626831055,2.80647687771835,2.77595599324367,"No","Conspecific","Island rule"
"Meiri et al 2006","ES891","CC410","Jutland","Sjaelland","Mammals","Carnivora","Mustelidae","Mustela nivalis","Mustela nivalis","Mustela nivalis","Carn","Male","CBL",65.1089249552884,77.391904762535,3.23682995546418,2.98009221368358,3,9,0.17282054958938,0.00098857989170816,11.781,55.511,1.81364052456145,3.84701709793535,1.62325963061961,0.558803662109375,-1.3743139075983,8.40595626831055,2.80647687771835,2.77595599324367,"No","Conspecific","Island rule"
"Meiri et al 2006","ES892","CC204","Jutland","Sjaelland","Mammals","Carnivora","Mustelidae","Mustela putorius","Mustela putorius","Mustela putorius","Carn","Both","CBL",727.247728723009,709.36029179971,46.5756203317698,52.6446750378175,25,22,-0.0249036078390014,0.00041441652396284,11.781,55.511,2.86168237357038,3.84701709793535,1.62325963061961,0.558803662109375,-1.3743139075983,8.40595626831055,2.80647687771835,2.77595599324367,"No","Conspecific","Island rule"
"Forsman et al. 2011","ES893","CC27","Sweden (Granskar and Uppsala)","Sjalsten","Mammals","Rodentia","Cricetidae","Microtus agrestis","Microtus agrestis","Microtus agrestis","Herb","Both","Length",46.8456888367181,47.9119715234401,3.28269762652045,3.93562623228258,73,9,0.0225064167213776,0.000816983179106922,19.1938,59.7415,1.67066962936307,-1.6345120151091,0.799409479615127,0.48864248046875,-1.41924304031286,5.96592903137207,2.8172898409745,2.74197840461277,"Yes","Conspecific","Island rule"
"Ursin 1956","ES894","CC114","Jutland","Skaro","Mammals","Rodentia","Muridae","Apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","Herb","Unsexed","Length",22.3631568313797,22.1424815800176,0.172648070051592,0.480849758457947,113,13,-0.00991681358715212,3.6803737204859e-05,10.476,55.006,1.3495331094862,0.301029995663981,1.6532221646566,0.580696044921875,-1.34932366708071,8.47645473480225,2.78467966067135,2.79911989433661,"No","Conspecific","No island rule"
"Berry 1964","ES895","CC411","Broomhill & Pembrokeshire","Skokholm","Mammals","Rodentia","Muridae","Mus musculus","Mus musculus","Mus musculus","Herb","Both","Weight",18.5237785040391,21.6888888888889,3.90920747001992,4.23814827801556,307,243,0.157744865338301,0.000302205217639422,-5.278,51.698,1.26772957932635,0.0253058652647703,0.602168551378997,0.609242041015625,-1.73779083802307,10.5903997421265,2.54395120747932,2.94865743214132,"No","Conspecific","No island rule"
"Steven 1953","ES896","CC375","Britain (Reigate)","Skomer","Mammals","Rodentia","Cricetidae","Myodes glareolus","Clethrionomys glareolus britannicus","Clethrionomys glareolus skomerensis","Herb","Unsexed","Length",24.4368181940941,40.3784455058795,2.50710530659651,2.70824571520066,50,51,0.502205178138246,0.00029872410415191,-5.29615,51.73726,1.38804465776098,0.465382851448418,0.0417873189717518,0.60292880859375,-1.61560049876335,10.5975961685181,2.54368234438022,2.94792361983173,"No","Conspecific","No island rule"
"Foster 1963","ES897","CC196","British Columbia","Smythe","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex obscurus","Sorex obscurus","Inver","Unsexed","CBL",7.43973721911597,6.98705244392133,0.0764009126427847,0.021729361060957,19,24,-0.062776742739454,5.95344171145292e-06,-128.479,52.19,0.871557595988975,-1.18775530319963,-0.396855627379818,0.66991494140625,-1.54920032278597,8.6740550994873,2.63102750514291,3.4569806029305,"Yes","Conspecific","Island rule"
"Cowan 1941","ES898","CC81","British Columbia","Smythe, Townsend and Reginald Island","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex obscurus longicauda","Sorex obscurus insularis","Inver","Unsexed","Length",12.4435339079334,12.1933860087467,0.273055175009918,0.427905626648414,24,50,-0.020307448866683,4.46940216378861e-05,-128.479,52.19,1.09494373556078,-1.18775530319963,-0.396855627379818,0.66991494140625,-1.54920032278597,8.6740550994873,2.63102750514291,3.4569806029305,"Yes","Conspecific","No island rule"
"Thomas and Broughton 1978","ES899","CC326","Boothia Peninsula","Somerset","Mammals","Cetartiodactyla","Cervidae","Rangifer tarandus","Rangifer tarandus","Rangifer tarandus","Herb","Female","Weight",79500,63800,4762.352,6928.203,7,3,-0.220003831309542,0.00444341659278965,-93.48,73.247,4.90036712865647,4.39420644536023,0.301247088636211,0.0383634460449219,-2.05032584095032,-17.6175804138184,3.18074644314581,2.24160748550177,"No","Conspecific","No island rule"
"Meiri et al 2006","ES900","CC412","Sumatra","South Pagai","Mammals","Carnivora","Viverridae","Hemigalus derbyanus","Hemigalus derbyanus","Hemigalus derbyanus","Inver","Both","CBL",3690.08604599284,2575.86801561392,183.449213147234,120.521419388514,16,5,-0.359463205723037,0.000592303865010877,100.326,-3.011,3.56703649322252,2.99431715266964,1.93450350115004,0.7955884765625,-1.54464129680827,25.7266960144043,1.54594231552126,3.54738946635096,"No","Conspecific","Island rule"
"Nijman 2017, Brandon-Jones 1993","ES901","CC351","Java","South Pagai","Mammals","Primata","Cercopithecidae","Presbytis comata","Presbytis comata","Presbytis potenziani","Herb","Both","Length",3194.52228080362,3796.90288888271,401.296583690647,191.610413370002,32,6,0.172748149399135,0.000917590135365494,100.326,-3.011,3.50440592154824,2.99431715266964,1.93450350115004,0.7955884765625,-1.54464129680827,25.7266960144043,1.54594231552126,3.54738946635096,"No","Phylogeny: Brandon-Jones, D. The taxonomic affinities of the Mentawai Islands Sureli, Presbytis potenziani (Bonaparte, 1856)(Mammalia: Primata: Cercopithecidae). Raffles Bull Zool 41, 331-357 (1993).","No island rule"
"Redfield 1976","ES902","CC178","Boundary bay (British Columbia, Canada)","South Pender","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Omn","Both","Weight",14.8888888888889,17.8,3.5783949554956,2.47998500822598,18,40,0.178583234683347,0.00369435840647652,-123.213,48.749,1.17286228892548,0.92531209149965,1.3617467179759,0.758253857421875,-1.55835984757674,9.82680606842041,2.64352333660724,2.89279003035213,"No","Conspecific","Island rule"
"Redfield 1976","ES903","CC178","Boundary bay (British Columbia, Canada)","South Secretary","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Omn","Both","Weight",14.8888888888889,24.2709090909091,3.5783949554956,1.61767706632352,18,11,0.488663253814523,0.00361292089457076,-123.584,48.959,1.17286228892548,-0.552841968657781,0.995679060511622,0.728573974609375,-1.57777244648121,9.78029251098633,2.66708708453325,3.01806355357792,"No","Conspecific","Island rule"
"Delany 1964","ES904","CC84","Scotland","South Uist","Mammals","Rodentia","Muridae","Apodemus sylvaticus","Apodemus sylvaticus","Apodemus sylvaticus","Herb","Unsexed","Weight",21.198,25.6,1.05383895438373,1.19778976160416,242,17,0.188685513880454,0.000138987997387677,-7.334,57.2661,1.32629488781849,2.50555693866382,1.87390740390161,0.576409765625,-2.04709385227247,8.69385528564453,2.49039138660765,3.15887488374712,"No","Conspecific","No island rule"
"Meiri et al 2006","ES905","CC413","Britain","South Uist","Mammals","Carnivora","Mustelidae","Lutra lutra","Lutra lutra","Lutra lutra","Carn","Both","CBL",5700.58934285583,6461.23558964695,284.470058234457,302.312571741856,21,2,0.125251004273127,0.00121317025568172,-7.326,57.277,3.75591975657064,2.63748972951251,1.86332880931919,0.576409765625,-2.04709385227247,8.69385528564453,2.49039138660765,3.15887488374712,"No","Conspecific","Island rule"
"Meiri et al 2006","ES906","CC414","Nunavut N. of 62N, E. of 98W","Southampton","Mammals","Carnivora","Canidae","Vulpes lagopus","Alopex lagopus","Alopex lagopus","Carn","Male","CBL",5363.0937486332,5480.91889252285,266.621242962615,256.444864595573,2,24,0.0217317675396163,0.00132696039839283,-84.31,64.497,3.72941538863904,4.61504476676008,1.3617467179759,0.0796668334960938,-2.05221605120824,-11.9087352752686,3.16595279374313,2.40427647260145,"No","Conspecific","Island rule"
"Meiri et al 2006","ES907","CC415","Nunavut N. of 62N, E. of 98W","Southampton","Mammals","Carnivora","Mustelidae","Mustela erminea","Mustela erminea","Mustela erminea","Carn","Both","CBL",115.114852289817,101.634117130413,5.72282835980461,4.75532441126898,6,19,-0.124551068237934,0.000527134814123154,-84.31,64.497,2.06113136056621,4.61504476676008,1.3617467179759,0.0796668334960938,-2.05221605120824,-11.9087352752686,3.16595279374313,2.40427647260145,"No","Conspecific","Island rule"
"Cowan 1941","ES908","CC81","British Columbia","Spider","Mammals","Eulipotyphla","Soricidae","Sorex monticolus","Sorex obscurus longicauda","Sorex obscurus longicauda","Inver","Unsexed","Length",12.4435339079334,15.3596182217865,0.273055175009918,0.640390431680833,24,11,0.210540748888723,0.000178092051480095,-128.259,51.85,1.09494373556078,0.716003343634799,0.17638069224327,0.678432666015625,-1.74309140279983,8.72637367248535,2.60098000408416,3.43791696539409,"No","Conspecific","No island rule"
"Bromham and Cardillo 2007","ES909","CC416","India","Sri Lanka","Mammals","Primata","Cercopithecidae","Macaca radiata","Macaca radiata","Macaca sinica","Herb","Both","Weight",5207.77777777778,3849.18558139535,1587.51216429824,1202.92017832743,27,86,-0.302291645975783,0.00457727184099473,80.714,7.74,3.71665244408089,4.8169700377573,1.95424733490676,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,"No","Bromham, L. & Cardillo, M. Primates follow the 'island rule': implications for interpreting Homo floresiensis. Biol. Lett. 3, 398-400 (2007).","Island rule"
"Simberloff et al. 2000","ES910","CC417","India","Sri Lanka","Mammals","Carnivora","Herpestidae","Herpestes smithii","Herpestes smithii","Herpestes smithii","Carn","Both","CBL",1837.64238829336,1679.61762769556,64.8065964939544,91.3359683394575,10,8,-0.0899172743827156,0.000494005017080658,80.714,7.74,3.26426100003067,4.8169700377573,1.95424733490676,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,"No","Conspecific","Island rule"
"Pocock 1939","ES911","CC418","Myanmar","Sri Lanka","Mammals","Carnivora","Viverridae","Viverricula indica","Viverricula indica","Viverricula indica","Carn","Both","Length",5316.57690660929,4117.8854882074,250.283741863309,230.130113051695,8,19,-0.255489857055122,0.000441398385977919,98.39,12.484,3.72563210051805,2.65321251377534,1.18187215901033,0.76425546875,-1.37518037940484,26.5656299591064,1.9791908453566,3.68162290628697,"No","Conspecific","No island rule"
"Delson et al. 2000","ES912","CC419","India","Sri Lanka","Mammals","Primata","Cercopithecidae","Trachypithecus johnii","Trachypithecus johnii","Trachypithecus vetulus","Herb","Both","Weight",11568.2727272727,6888.875,1422.43257065156,1877.76412916172,11,8,-0.518358449569743,0.0106618933515905,80.714,7.74,4.0632685187604,4.8169700377573,1.95424733490676,0.73955419921875,-1.81324836824573,25.914306640625,2.01435160562069,3.3175334789459,"No","Wang, X. P., Yu, L., Roos, C., Ting, N., Chen, C. P., Wang, J., & Zhang, Y. P. (2012). Phylogenetic relationships among the colobine monkeys revisited: new insights from analyses of complete mt genomes and 44 nuclear non-coding markers. PLoS One, 7(4), e36274.","No island rule"
"Fooden et al 1993","ES913","CC40","Borneo","Subi-kecil","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",5815.79658748536,6019.58332129296,485.967008289389,849.322468748766,122,2,0.0344402762149969,0.0100108816463013,108.8544,3.0376,3.76460920829157,0.977723605288848,2.11394669302077,0.532731689453125,-1.51998234895549,27.193229675293,1.82041909708728,3.43901672838751,"No","Conspecific","Island rule"
"Meiri et al 2006","ES914","CC420","Prince of Wales","Suemez","Mammals","Carnivora","Mustelidae","Mustela erminea","Mustela erminea","Mustela erminea","Carn","Male","CBL",125.394145229076,110.796828663909,5.61695043023783,5.18403542936874,24,2,-0.123763786608847,0.00117819508261429,-133.352,55.259,2.09827725934905,2.1846914308176,-0.396855627379818,0.696614013671875,-1.42424554503869,6.78790092468262,2.63937910954771,3.5287689247714,"No","Conspecific","Island rule"
"Heaney 1978","ES915","CC75","Malay Peninsula","Sumatra","Mammals","Rodentia","Sciuridae","Callosciurus prevostii","Callosciurus prevostii","Callosciurus prevostii","Omn","Unsexed","Length",521.853082255084,506.10531021888,21.9449723938861,14.8985891993448,17,36,-0.0306413260539849,0.000128093526347343,101.6,-0.4,2.71754825291283,5.67541811271593,1.82608128465965,0.775979541015625,-1.33359423265362,25.9305744171143,1.51943769766952,3.39226356385173,"No","Conspecific","Island rule"
"Fooden et al 1993","ES916","CC37","Mainland Asia (SE Asia)","Sumatra","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",6368.52310907591,6559.55063342098,518.152024021708,548.390234023846,59,79,0.029554507912818,0.000200669607410709,101.6,-0.4,3.80403872904721,5.67541811299103,1.82608128465965,0.775979541015625,-1.33359423265362,25.9305744171143,1.51943769766952,3.39226356385173,"No","Conspecific","Island rule"
"Mazak and Groves 2005","ES917","CC63","Mainland Asia","Sumatra","Mammals","Carnivora","Felidae","Panthera tigris","Panthera tigris corbetti","Panthera tigris sumatrae","Carn","Both","CBL",158838.648784289,136506.645534578,10566.7177483317,10350.0232039586,39,26,-0.151515600779648,0.000334582398010467,101.6,-0.4,5.20095618393187,5.67541811271593,1.82608128465965,0.775979541015625,-1.33359423265362,25.9305744171143,1.51943769766952,3.39226356385173,"No","Conspecific","No island rule"
"Sicuro and Oliveira 2015","ES918","CC121","SE Asia (Indochina)","Sumatra","Mammals","Carnivora","Felidae","Prionailurus bengalensis","Prionailurus bengalensis bengalensis","Prionailurus bengalensis sumatranus","Carn","Both","CBL",3591.27366382881,3206.73269697913,92.9756522775342,132.080779388836,9,11,-0.113254353220062,0.000228700242203975,101.6,-0.4,3.55524850068783,5.67541811299103,1.82608128465965,0.775979541015625,-1.33359423265362,25.9305744171143,1.51943769766952,3.39226356385173,"No","Conspecific","Island rule"
"Meijaard & Groves 2004a","ES919","CC20","Malaya, Thailand south of Isthmus of Kra","Sumatra","Mammals","Cetartiodactyla","Tragulidae","Tragulus napu","Tragulus napu","Tragulus napu","Herb","Both","CBL",4649.93054773522,4694.19832947098,21.7897401487123,267.613175792271,3,19,0.00947506471757403,0.000178375722621556,101.6,-0.4,3.66744646623176,5.67541811271593,1.82608128465965,0.775979541015625,-1.33359423265362,25.9305744171143,1.51943769766952,3.39226356385173,"No","Conspecific","No island rule"
"Fooden et al 1993","ES920","CC61","Java","Sumba","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",7527.11503856484,5335.51017877423,767.758864955429,40.1708295313117,70,3,-0.344127330572669,0.000167520979124315,120.05,-9.6667,3.87662855350367,4.04373941983177,2.68124214215482,0.496743505859375,-1.68985373559922,26.191930770874,1.93814991709938,3.0915099463086,"No","Conspecific","Island rule"
"Fooden et al 1993","ES921","CC61","Java","Sumbawa","Mammals","Primata","Cercopithecidae","Macaca fascicularis","Macaca fascicularis","Macaca fascicularis","Omn","Both","Skull",7527.11503856484,7081.29179986164,767.758864955429,560.759013594401,70,10,-0.0610554907206383,0.000775712546734544,117.455,-8.738,3.87662855350367,4.15794005596477,2.37657878181941,0.692705908203125,-1.6537579939816,25.3400840759277,1.80879320564572,3.18056013846334,"No","Conspecific","Island rule"
"Forsman et al. 2011","ES922","CC27","Sweden (Granskar and Uppsala)","Svenska Hogarna","Mammals","Rodentia","Cricetidae","Microtus agrestis","Microtus agrestis","Microtus agrestis","Herb","Both","Length",46.8456888367181,62.4054212864932,3.28269762652045,7.05231996652241,73,17,0.286793167303507,0.000818492359023188,19.491,59.434,1.67066962936307,-1.36251027048749,1.59770615281941,0.351812646484375,-1.13747475914517,6.3062915802002,2.81265738448752,2.64483232282037,"Yes","Conspecific","Island rule"
"Melton 1982","ES923","CC30","Princess Royal","Swindle","Mammals","Rodentia","Cricetidae","Peromyscus maniculatus","Peromyscus maniculatus macrorhinus","Peromyscus maniculatus macrorhinus","Omn","Both","Length",35.6925009668137,41.2379684226984,2.61768589845809,2.09684585200161,9,5,0.144418785865585,0.00111473133139546,-128.589,53.5389,1.55257697995432,2.48563626235112,-0.821023052706831,0.376630712890625,-1.81454079839673,3.08260655403137,2.77268495458512,3.44220373821119,"No","Conspecific","Island rule"
"Bromham and Cardillo 2007, Fooden 2000","ES924","CC421","India, China","Taiwan","Mammals","Primata","Cercopithecidae","Macaca mulatta","Macaca mulatta","Macaca cyclopis","Herb","Both","Length",3179.64227039257,4203.41687068736,386.320073376088,1145.27625764691,120,2,0.279129038307389,0.0372411023373704,120.66,23.776,3.50237826189208,4.53790720385597,2.15442701651311,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,"No","Bromham, L. & Cardillo, M. Primates follow the 'island rule': implications for interpreting Homo floresiensis. Biol. Lett. 3, 398-400 (2007).","Island rule"
"Bromham and Cardillo 2007, Fooden 2000","ES925","CC422","India, China, SE Asia","Taiwan","Mammals","Primata","Cercopithecidae","Macaca mulatta","Macaca mulatta","Macaca cyclopis","Herb","Both","Weight",6357.24137931035,5614.54545454545,2164.20464147629,262.697072715457,58,11,-0.124233904947685,0.0021971808259466,120.66,23.776,3.80326870155353,4.53790720385597,2.15442701651311,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,"No","Bromham, L. & Cardillo, M. Primates follow the 'island rule': implications for interpreting Homo floresiensis. Biol. Lett. 3, 398-400 (2007).","Island rule"
"Motokawa and Lin 2002","ES926","CC423","Vietnam","Taiwan","Mammals","Eulipotyphla","Soricidae","Anourosorex squamipes","Anourosorex squamipes","Anourosorex squamipes","Inver","Unsexed","Length",27.7345395615598,16.9882955337239,1.09055022341329,2.20351184249502,12,29,-0.490153943103096,0.000708985652963961,120.66,23.776,1.44302096028034,4.53790720385597,2.15442701651311,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,"No","Conspecific","No island rule"
"Motokawa and Lin 2002","ES927","CC424","Sichuan","Taiwan","Mammals","Eulipotyphla","Soricidae","Anourosorex squamipes","Anourosorex squamipes","Anourosorex squamipes","Inver","Unsexed","Length",28.4945887581515,16.9882955337239,2.41674866875032,2.20351184249502,12,29,-0.517189592195963,0.00117959596476531,120.66,23.776,1.45476239349605,4.53790720385597,2.15442701651311,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,"No","Conspecific","No island rule"
"Motokawa and Lin 2002","ES928","CC425","Yunnan","Taiwan","Mammals","Eulipotyphla","Soricidae","Anourosorex squamipes","Anourosorex squamipes","Anourosorex squamipes","Inver","Unsexed","Length",28.8665868057356,16.9882955337239,1.07332330178106,2.20351184249502,13,29,-0.530160151435127,0.000686487877039757,120.66,23.776,1.46039543580081,4.53790720385597,2.15442701651311,0.599242626953125,-1.67388919625799,20.4277744293213,2.60730023921783,3.32563876173415,"No","Conspecific","No island rule"
