tax_id,Species,BM,Diet_cat
22704966,Chloropsis hardwickii,0.03229,FruiNect
22732257,Chloropsis jerdoni,0.0245,FruiNect
22732262,Chloropsis kinabaluensis,0.0245,FruiNect
22732267,Chloropsis media,0.03231,FruiNect
22704947,Chloropsis palawanensis,0.03031,Invertebrate
22704950,Chloropsis sonnerati,0.0458,FruiNect
22704969,Chloropsis venusta,0.0302,Omnivore
22722150,Chlorornis riefferii,0.053,Omnivore
22722203,Chlorospingus canigularis,0.018,Omnivore
22722193,Chlorospingus flavigularis,0.0256,FruiNect
22722198,Chlorospingus flavovirens,0.025,Omnivore
22722172,Chlorospingus inornatus,0.028,Omnivore
22722162,Chlorospingus ophthalmicus,0.01998,Invertebrate
22722187,Chlorospingus parvirostris,0.024,Invertebrate
22722182,Chlorospingus pileatus,0.021,Omnivore
22722177,Chlorospingus semifuscus,0.019,FruiNect
22722167,Chlorospingus tacarcunae,0.0189,Invertebrate
22687310,Chlorostilbon assimilis,0.00261,FruiNect
22729031,Chlorostilbon auriceps,0.00261,FruiNect
22687304,Chlorostilbon canivetii,0.00261,FruiNect
22724454,Chlorostilbon forficatus,0.00261,FruiNect
22687342,Chlorostilbon gibsoni,0.00261,FruiNect
22687321,Chlorostilbon lucidus,0.0035,FruiNect
22687321,Chlorostilbon lucidus,0.0035,FruiNect
22687339,Chlorostilbon maugaeus,0.0031,FruiNect
22687313,Chlorostilbon mellisugus,0.00261,FruiNect
22687296,Chlorostilbon notatus,0.00315,FruiNect
22724623,Chlorostilbon olivaresi,0.00369,FruiNect
61197713,Chlorostilbon poortmani,0.0035,FruiNect
22687330,Chlorostilbon ricordii,0.0032,FruiNect
22687345,Chlorostilbon russatus,0.0034,FruiNect
22687348,Chlorostilbon stenurus,0.0034,FruiNect
22687336,Chlorostilbon swainsonii,0.0043,FruiNect
22722323,Chlorothraupis carmioli,0.03778,Invertebrate
22722330,Chlorothraupis olivacea,0.039,Invertebrate
